,FIYAT,METREKARE,METREKARE_BIRIM_FIYAT,PARSEL,TAKAS_BILINMIYOR,TAKAS_EVET,TAKAS_HAYIR,KAT_KARSILIGI_EVET,KAT_KARSILIGI_HAYIR,KREDIYE_UYGUNLUK_BILINMIYOR,KREDIYE_UYGUNLUK_UYGUN,KREDIYE_UYGUNLUK_UYGUN DEGIL,ARSA_TIPI_BAG,ARSA_TIPI_BAHCE,ARSA_TIPI_CIFTLIK,ARSA_TIPI_D_A_I,ARSA_TIPI_HASTANE,ARSA_TIPI_I_K,ARSA_TIPI_I_S,ARSA_TIPI_I_T,ARSA_TIPI_K_T,ARSA_TIPI_M_A,ARSA_TIPI_OKUL,ARSA_TIPI_OZEL_K,ARSA_TIPI_S_A,ARSA_TIPI_TARLA,ARSA_TIPI_T_A,ARSA_TIPI_T_K,ARSA_TIPI_ZEYTINLIK
5425,11.156250521031495,8.039157390473237,8.600246746551523,4.986342601527212,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5426,13.262125319779487,8.56216655705897,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5427,12.319401330837177,8.764365720529808,6.247946158032702,4.49609909093373,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5428,12.180754837545884,7.313220387090301,8.3656371224711,5.655005130917408,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5429,10.985292722887856,6.761572768804055,6.247946158032702,2.9444389791664403,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5430,13.217673557208654,7.5740450053721995,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5431,14.375126345899696,7.05444965813294,6.907755278982137,2.4849066497880004,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5432,13.541073712262515,9.381600981410713,6.247946158032702,3.6635616461296463,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5433,11.652687407345388,5.159055299214529,5.159055299214529,3.6888794541139363,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5434,13.710150042306449,5.940171252720432,6.489036055195557,5.753982579136752,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5435,12.745485726148077,5.736572297479192,7.003065458786462,6.346445749784154,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5436,12.637855061955712,6.186208623900494,5.833347679010845,1.6094379124341003,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5437,11.813030057420567,5.616771097666572,6.93537044601511,4.672828834461906,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5438,12.706847933442663,8.496990484098719,4.174387269895637,4.762173934797756,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5439,12.765688433465597,8.85366542803745,6.177425307294476,3.58351893845611,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5440,12.834681304952548,9.104979856318357,3.7376696182833684,2.6390573296152584,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,13.578521599828012,9.305650551780507,8.716994418090838,5.227537184486989,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5442,14.279244574196415,8.561018670956267,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5443,12.983101310070822,8.907747686788648,6.247946158032702,3.1780538303479458,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5444,12.449018824140563,8.575462099540212,6.550291452528831,5.4373544085652465,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5445,12.323855681186558,7.810758116529357,5.521460917862246,4.49609909093373,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,12.429216196844383,7.438383530044307,5.733610927701591,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5447,14.038654109278484,6.182084906716632,7.824046010856292,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5448,11.002099841204238,8.25582842728183,3.4011973816621555,4.624972813284271,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5449,12.043553716032399,6.476972362889683,6.203935968673326,5.117993812416755,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5450,13.527828485512494,9.568014816247999,6.247946158032702,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5451,13.732128949025222,6.684611727667927,6.615453858097491,6.189436799851394,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5452,11.002099841204238,3.6888794541139363,11.513625220084501,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5453,13.652991628466498,7.6638772587034705,3.970291913552122,6.665683717782408,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5454,13.883169206438088,8.974618038455112,5.991464547107982,0.28768207245178085,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5455,14.28551418721001,7.272398392570047,7.01301578963963,2.1972245773362196,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5456,13.458835614025542,6.214608098422191,7.24422751560335,5.696923992106789,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5457,13.217673557208654,7.489970898834801,6.247946158032702,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5458,14.73180128983843,6.565264970035361,5.512083756049649,1.749199854809259,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5459,11.225243392518447,8.769040810858803,6.247946158032702,2.302585092994046,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5460,14.077874822431765,7.90100705199242,5.685844773969534,6.473229101885536,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5461,13.304684934198283,5.916202062607435,6.453624998892692,1.6094379124341003,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5462,14.914122846632385,8.006367567650246,6.379463185865658,5.8984913779554535,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,10.657259354912508,6.0473721790462776,4.553876891600541,6.70196036600254,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5464,13.017002861746503,6.840546529288687,6.247946158032702,4.49609909093373,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5465,14.151982794585487,7.195937226475569,6.247946158032702,4.49609909093373,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5466,13.304684934198283,6.490723534502507,6.247946158032702,4.49609909093373,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5467,14.73180128983843,8.83927669058535,5.8944028342648505,1.9459101490553132,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,13.071070083016778,5.8805329864007,4.867534450455582,6.509514015963292,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5469,11.695247021764184,7.323830566202317,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,10.146433731146518,9.092457331319466,6.247946158032702,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5471,11.751942365440728,6.22455842927536,6.822197390620491,6.612041034833092,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5472,12.013700752882718,8.136810863675537,6.247946158032702,4.49609909093373,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5473,12.2783933071098,7.27931883541462,5.147494476813453,6.129050210060545,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5474,11.03488966402723,6.659293919683638,6.500162909857798,6.588697198614712,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5475,12.254862809699606,7.9724660159745655,5.857933154483459,3.0497994948242666,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5476,11.608235644774552,4.406719247264253,4.74493212836325,5.117993812416755,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5477,11.652687407345388,8.039157390473237,8.600246746551523,4.986342601527212,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,13.955272500339433,7.762170607138205,6.170656210893009,5.634075062231381,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5479,15.068273526459642,8.69433468816865,6.247946158032702,4.49609909093373,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5480,10.915088464214607,7.313220387090301,8.3656371224711,5.655005130917408,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5481,11.77528972943772,9.305650551780507,8.716994418090838,5.227537184486989,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5482,12.409013489526863,6.306275286948016,6.102558594613569,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5483,11.630708500626612,5.521460917862246,8.90271470991255,6.43532446407879,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5484,11.407564949312402,7.7406644019172415,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5485,12.959844447906553,5.375278407684165,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5486,11.082142548877775,5.700443573390687,6.247946158032702,1.6094379124341003,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5487,14.01436141670944,5.968707559985366,5.991464547107982,1.0986122886681098,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5488,12.631340380934517,5.7745515455444085,6.052089168924417,3.068052935133617,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5489,13.997832114758229,8.867850063029406,5.404927101606295,4.49609909093373,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,12.468436909997665,8.612503371220562,8.330421748548652,6.643045408587815,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5491,14.508657738524219,9.692766521220475,4.812184355372417,4.430816798843313,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5492,14.151982794585487,7.687997166393016,6.247946158032702,4.49609909093373,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5493,10.596634733096073,8.160518247477505,6.735408805210261,5.690955461096447,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5494,13.710150042306449,8.489410810403786,6.247946158032702,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5495,13.122363377404328,6.182084906716632,7.313220387090301,0.6931471805599453,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5496,12.100712129872347,6.016157159698354,6.119417911418443,4.821289122365337,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5497,13.554145793829866,6.502790045915623,4.605170185988092,1.6094379124341003,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,13.36138027787483,8.229511118964457,9.726889584711769,5.662960480135946,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5499,10.691944912900398,6.416732282512326,6.363028103540465,4.49609909093373,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5500,12.254862809699606,6.280395838960195,5.857933154483459,1.824549292051046,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5501,14.346138809026444,6.340359303727752,7.9996785794994505,1.6094379124341003,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5502,12.65714826489039,6.309918278226516,6.131226489483141,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5503,13.262125319779487,6.486160788944089,6.745236349484363,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5504,13.253391639810733,6.315358001522335,6.152732694704104,2.8903717578961645,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5505,12.765688433465597,6.2166061010848646,6.247946158032702,0.5108256237659907,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5506,14.496078956317358,8.942460926820582,6.247946158032702,6.665683717782408,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5507,11.782952602183288,7.109062135687172,4.672828834461906,2.0794415416798357,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5508,12.128111104060462,5.598421958998375,6.736225283266381,6.465989191147641,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5509,14.038654109278484,6.214608098422191,7.824046010856292,2.302585092994046,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5510,14.626440774180603,8.517193191416238,9.31574411527111,6.299332139229576,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5511,11.018629143155449,5.393627546352362,5.6240175061873385,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5512,11.289781913656018,5.5909869805108565,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5513,14.22097566607244,6.851184927493743,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5514,11.289781913656018,5.262690188904886,6.247946158032702,1.6094379124341003,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5515,13.623138665316818,8.039157390473237,8.600246746551523,2.9444389791664403,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5516,12.128111104060462,7.177782416195197,0.8754687373538999,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5517,14.457364444136669,8.917712757131387,5.521460917862246,3.6109179126442243,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5518,13.217673557208654,9.210340371976184,8.31030391745796,5.660642981995584,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5519,11.156250521031495,7.550135342488429,6.247946158032702,1.0986122886681098,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5520,10.87804719253426,9.26992916338784,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5521,10.532096211958502,5.703782474656201,4.8283137373023015,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5522,11.703545824578878,8.517593111437565,10.126631103850338,4.343805421853684,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5523,13.049792684569493,7.134890851565884,7.134890851565884,3.713572066704308,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,13.017002861746503,6.068425588244111,5.103670160063445,5.1149953094204985,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5525,12.301382825334498,7.988542982737695,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,13.527828485512494,8.311398278436641,5.521460917862246,4.49609909093373,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5527,13.681979165339751,7.3777589082278725,5.678464666671911,6.331815805209963,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5528,15.201804919084164,7.6290038896529575,6.247946158032702,4.49609909093373,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5529,12.80765263256463,8.99961934066053,6.247946158032702,3.295836866004329,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5530,11.082142548877775,6.07993319509559,6.684611727667927,6.706250902771409,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5531,13.235692062711331,8.622273667866745,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,13.217673557208654,5.991464547107982,6.247946158032702,2.0794415416798357,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5533,14.637490610367188,8.779557455883728,9.2601999920849,5.46293934624259,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5534,13.091904169919621,8.874867635688053,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,11.884489021402711,6.139884552226255,0.0,2.302585092994046,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5536,11.813030057420567,6.152732694704104,6.485725153999278,3.6635616461296463,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5537,10.933106969717286,6.396929655216146,6.404627225486051,5.703782474656201,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5538,10.545341438708522,6.887552571664617,5.757323241584231,2.1102132003465894,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5539,12.594730635321957,8.922658299524402,8.165562645936479,5.573209664071424,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,14.528460365820399,9.004176840696656,5.521460917862246,4.770684624465665,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5541,15.111401979059318,6.745236349484363,6.141822328696539,6.420320608006722,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5542,11.736069016284437,5.918893854273146,7.53955882930103,1.3862943611198906,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5543,12.89921982609012,5.799092654460526,6.825942487114984,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5544,10.203592144986466,5.393627546352362,7.090632237067791,5.459585514144159,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5545,13.142166004700508,7.313220387090301,8.3656371224711,5.655005130917408,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,14.690979295318174,7.783224016336037,3.912023005428146,6.729364448290824,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5547,14.914122846632385,7.397561535524052,7.549609165154532,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5548,14.28551418721001,9.65181591760738,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5549,12.971540487669746,8.330863613224745,6.247946158032702,6.543911845564792,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5550,10.858998997563564,8.006367567650246,6.379463185865658,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5551,14.22097566607244,7.744136627627991,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5552,13.652991628466498,8.612503371220562,8.330421748548652,6.643045408587815,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5553,11.608235644774552,7.495541943884256,5.194622130209272,6.37814317813109,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,15.129570191312123,8.65259782842244,6.476972362889683,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5555,14.22097566607244,7.22983877815125,5.521460917862246,3.060270794691562,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5556,10.915088464214607,7.873217054862741,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5557,11.350406535472453,5.902633333401366,4.700480365792417,2.0794415416798357,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5558,10.203592144986466,6.814542897259958,6.895682697747868,4.6913478822291435,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,12.128111104060462,5.556828061699537,6.5722825426940075,2.4849066497880004,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5560,12.323855681186558,7.718685495198466,4.605170185988092,4.7535901911063645,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5561,14.73180128983843,6.551080335043404,6.620073206530356,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5562,14.626440774180603,6.684611727667927,6.615453858097491,6.189436799851394,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5563,12.793859310432293,8.443977129084978,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,14.22097566607244,8.193400231952097,6.028278520230698,1.0986122886681098,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5565,12.429216196844383,5.805134968916488,7.180069874302796,5.062595033026967,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5566,12.959844447906553,6.421622267806518,5.703782474656201,1.9459101490553132,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5567,11.461632170582678,5.6131281063880705,6.247946158032702,2.0794415416798357,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5568,12.083905011555967,7.476472381163905,6.247946158032702,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5569,11.002099841204238,8.416488487294606,6.247946158032702,4.49609909093373,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5570,14.054527458434775,9.449357272446683,4.605170185988092,4.49609909093373,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5571,12.429216196844383,8.440959885416648,3.7612001156935624,5.111987788356544,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5572,10.558932865912062,6.095824562432225,4.465908118654584,6.715383386334681,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5573,11.407564949312402,9.269175157697076,6.247946158032702,4.49609909093373,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5574,11.918390573078392,8.674196940225903,5.0369526024136295,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5575,11.695247021764184,6.866933284461882,6.866933284461882,6.459904454377535,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5576,12.506177237980511,5.916202062607435,6.453624998892692,4.51085950651685,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5577,12.072541252905651,5.991464547107982,6.247946158032702,5.665949304167335,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5578,11.695247021764184,8.769507120030227,2.4849066497880004,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5579,12.388394202324129,5.075173815233827,7.313220387090301,0.6931471805599453,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5580,14.038654109278484,7.388327859577107,6.247946158032702,4.49609909093373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5581,13.444446876573442,8.731981938347694,6.247946158032702,5.342334251964811,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5582,12.487485104968359,8.22282213081366,6.247946158032702,4.49609909093373,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5583,12.072541252905651,6.802394763324311,10.616973708906398,6.368187186350492,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
