FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
2000000,ISTANBUL,BUYUKCEKMECE,ULUS,110767-14,M_A,5000,UYGUN,0.0,0.0,0.0,,400.0,,,
600000,MUGLA,BODRUM,BAHCELIEVLER,81674-182,I_K,330,UYGUN,0.0,0.0,0.0,BODRUM,,,,
265000,BALIKESIR,ALTIEYLUL,KOYLU,114661-16,I_K,750,UYGUN,1.0,1.0,1.0,ALTIEYLUL,353.0,132.0,3.0,
4000000,IZMIR,URLA,ISKELE,18075-225,CIFTLIK,18081,UYGUN DEGIL,0.0,0.0,0.0,URLA,,,,
600000,MUGLA,SEYDIKEMER,COBANLAR,97654-27,TARLA,17000,,,,,SEYDIKEMER,,,,
130000,KIRKLARELI,VIZE,MUSELLIM,691830-201,BAHCE,1687,UYGUN DEGIL,1.0,1.0,1.0,,,,,
60000,CANAKKALE,BIGA,AKPINAR,104586-185,TARLA,2550,UYGUN,1.0,1.0,1.0,BIGA,,,80.0,
550000,YALOVA,CIFTLIKKOY,TASKOPRU (TASKOPRU),92386-89,I_T,546,UYGUN,0.0,0.0,0.0,TASKOPRU,1000.0,,,
30,GAZIANTEP,SAHINBEY,TIYEKLI,116492-2,TARLA,52365,UYGUN,1.0,1.0,1.0,SAHINBEY,30.0,102.0,2.0,
397000,BARTIN,MERKEZ,SIREMIRTABAKLAR,90957-186,TARLA,9648,UYGUN,1.0,1.0,1.0,BARTIN,41.0,1333.0,3.0,
135000,KIRKLARELI,MERKEZ,USKUP (KEMAL PASA),111734-269,I_K,428,BILINMIYOR,1.0,1.0,1.0,USKUP,,,9749.0,
10000000,ISTANBUL,ARNAVUTKOY,HADIMKOY,2369-36193,I_K,14000,,0.0,0.0,0.0,ARNAVUTKOY,714.0,,,
155000,ANKARA,AYAS,BASAYAS,4384-6549,BAHCE,9166,,,,,AYAS,,141.0,128.0,
400000,KOCAELI,DERINCE,CENEDAG,72355-1047,I_K,383,,,,,DERINCE,,3199.0,4.0,
1075000,KONYA,KARATAY,ORTAKONAK,56033-703,TARLA,43000,UYGUN,1.0,1.0,1.0,KARATAY,25.0,5821.0,2.0,
3000000,IZMIR,KARABURUN,MERKEZ,100034-61,I_K,1887,UYGUN,0.0,0.0,0.0,KARABURUN,1510.0,,,
800000,ANTALYA,ALANYA,UZUMLU,65607-226,TARLA,3600,,,,,,,,,
1200000,ISTANBUL,KARTAL,YUNUS,5630-5611,I_K,267,,0.0,0.0,0.0,KARTAL,,,,
700000,ADIYAMAN,MERKEZ,YUNUS EMRE,88676-392,I_K,1000,UYGUN,0.0,0.0,0.0,ADIYAMAN,,3577.0,5.0,
1185000,KOCAELI,KORFEZ,GUNEY,82818-424,K_T,584,UYGUN,0.0,0.0,0.0,KORFEZ,,0.0,0.0,
7500000,HATAY,BELEN,CAKALLI,110742-111,I_T,50000,,,,,BELEN,150000.0,,668.0,200000.0
490000,MUGLA,DALAMAN,SEREFLER,10402-8744,I_K,550,UYGUN,0.0,0.0,0.0,DALAMAN,,,,
22200000,MUGLA,DATCA,ISKELE,9806-173,T_A,3050,,0.0,0.0,0.0,DATCA,,,,
400000,DUZCE,AKCAKOCA,YALI,100852-98,BAHCE,2024,BILINMIYOR,,,,,,,,
425000,ISTANBUL,AVCILAR,MUSTAFA KEMAL PASA,104677-405,I_K,131,UYGUN,,,,AVCILAR BELEDIYESI,,1.0,1.0,
77000,ADANA,POZANTI,YENIKONACIK,79298-1070,I_K,486,UYGUN,0.0,0.0,0.0,,,,,
1500000,BALIKESIR,EDREMIT,YOLOREN,691845-166,BAHCE,1150,,,,,,,,,
2100000,MUGLA,KOYCEGIZ,TOPARLAR,72638-2949,I_K,3116,UYGUN,0.0,0.0,0.0,KOYCEGIZ,,,,
135000,BOLU,YENICAGA,CAMIATIK,98707-363,I_K,455,UYGUN,0.0,0.0,0.0,,,,,
3000000,SAKARYA,SAPANCA,FEVZIYE,4994-144,TARLA,22431,,,,,SAPANCA,,,,
1000000,MUGLA,MARMARIS,TURUNC,110811-44,I_K,585,UYGUN,0.0,0.0,0.0,MARMARIS,1500.0,0.0,1164.0,15000.0
6000000,BALIKESIR,ALTIEYLUL,GAZIOSMANPASA,67236-2000,I_T,1901,UYGUN,0.0,0.0,0.0,ALTIEYLUL,,12747.0,3.0,
270000,ISTANBUL,CATALCA,ORENCIK,119081-9,TARLA,2342,,,,,,,,,
180000,ADIYAMAN,KAHTA,SEYHBABA,118904-9,M_A,561,,,,,,,,,
11484000,BALIKESIR,GONEN,KURTULUS,95961-72,I_T,11484,BILINMIYOR,1.0,1.0,1.0,GONEN,,,,
1250000,CANAKKALE,AYVACIK,BUYUKHUSUN,92430-195,ZEYTINLIK,3000,UYGUN,0.0,0.0,0.0,AYVACIK,,,,
150000,CANAKKALE,BIGA,BALIKLICESME,110039-119,TARLA,3638,UYGUN,,,,,,,748.0,
365000,YALOVA,ARMUTLU,FISTIKLI (FISTIKLI),82715-11,TARLA,9811,UYGUN,1.0,1.0,1.0,,,157.0,13.0,
5900000,GAZIANTEP,SAHINBEY,YESILKENT,5013-1897,I_T,7372,,0.0,0.0,0.0,SAHINBEY,800.0,,,
2300000,BALIKESIR,GONEN,KINALAR,67944-241,TARLA,3900,BILINMIYOR,0.0,0.0,0.0,GONEN,,,911.0,
1400000,HATAY,BELEN,KICI,118951-4,TARLA,1,UYGUN,0.0,0.0,0.0,,,,,
13000000,HATAY,ISKENDERUN,AKCAY,99572-900,D_A_I,11730,,,,,ISKENDERUN,12.0,,,
74500,CANAKKALE,GOKCEADA,ZEYTINLIKOY,119490-30,TARLA,4096,UYGUN,0.0,0.0,0.0,,18.0,194.0,88.0,
230000,AYDIN,EFELER,KIZILCAKOY,49681-1040,BAHCE,2030,,,,,,,,,
1370000,SAKARYA,SOGUTLU,CAMI CEDIT,53190-13,TARLA,28620,BILINMIYOR,0.0,0.0,0.0,SOGUTLU,52.0,31.0,1838.0,
110000,EDIRNE,ENEZ,KARAINCIRLI,85989-631,TARLA,2750,UYGUN,0.0,0.0,0.0,ENEZ,,,,
205000,MANISA,ALASEHIR,AKKECILI,113281-26,BAG,4760,,,,,,,,,
1250000,IZMIR,KARABURUN,MERKEZ,85673-89,T_A,925,UYGUN DEGIL,0.0,0.0,0.0,,,,,
234500,ANKARA,CANKAYA,KARATAS,119059-14,I_K,780,,1.0,1.0,1.0,,,134.0,23.0,
360000,BALIKESIR,EDREMIT,KADIKOY,95115-392,I_K,184,UYGUN,,,,EDREMIT,,,,
275000,BURSA,ORHANGAZI,KERAMET,85989-664,BAG,3160,UYGUN,0.0,0.0,0.0,ORHANGAZI,,,2290.0,
1100000,TRABZON,ORTAHISAR,AKYAZI,30414-2902,I_K,1177,UYGUN,0.0,0.0,0.0,TRABZON,,,,
90000,ISTANBUL,CATALCA,BELGRAT,119074-37,TARLA,514,UYGUN DEGIL,0.0,0.0,0.0,,,,123.0,
3000000,SAMSUN,ATAKUM,BALAC,62897-1260,I_K,2030,,,,,,,,,
140000,KIRKLARELI,LULEBURGAZ,EVRENSEKIZ (KIRCAALI),110039-156,TARLA,4499,UYGUN,1.0,1.0,1.0,LULEBURGAZ BELEDIYES,,295.0,8.0,250.0
350000,ORDU,PERSEMBE,CERLI,65454-180,BAHCE,4943,UYGUN,0.0,0.0,0.0,,,,,
925000,BALIKESIR,AYVALIK,MURATELI,79335-512,ZEYTINLIK,51000,UYGUN,0.0,0.0,0.0,AYVALIK,,,,
316800,SAMSUN,ATAKUM,INCESU YALI,109842-76,I_K,528,UYGUN,0.0,0.0,0.0,ATAKUM,600.0,1.0,1.0,
58000,EDIRNE,UZUNKOPRU,KURTBEY,113749-56,BAHCE,5393,BILINMIYOR,1.0,1.0,1.0,UZUNKOPRU,10750.0,,6176.0,
875000,ANKARA,GOLBASI,KIZILCASAR,73012-4573,I_K,680,UYGUN,0.0,0.0,0.0,GOLBASI,,,,
350000,ANKARA,PURSAKLAR,SARAY GUMUSOLUK,90826-247,TARLA,2000,UYGUN,0.0,0.0,0.0,PURSAKLAR,175.0,,,
15417000,TEKIRDAG,HAYRABOLU,HISAR,30608-4502,BAHCE,381000,UYGUN,0.0,0.0,0.0,,,,,
2200000,ISTANBUL,BEYKOZ,CENGELDERE,63376-828,M_A,2227,,,,,,,,,
4000000,TEKIRDAG,ERGENE,KARAMEHMET,82667-943,I_S,5377,UYGUN,0.0,0.0,0.0,ERGENE,,116.0,12.0,
390000,ESKISEHIR,ODUNPAZARI,KARAPINAR,82037-645,I_K,289,,0.0,0.0,0.0,ODUNPAZARI,,9080.0,9.0,
1350000,ANKARA,CANKAYA,ILKBAHAR,111725-122,K_T,300,,,,,,,,,
350000,ORDU,PERSEMBE,CERLI,65454-181,BAHCE,6048,UYGUN,0.0,0.0,0.0,,,,,
110000,SAKARYA,GEYVE,AHIBABA,89877-43,I_K,605,BILINMIYOR,1.0,1.0,1.0,,,,,
2700000,BALIKESIR,AYVALIK,KUCUKKOY,86068-341,I_K,1811,,,,,,,,,
12000000,BALIKESIR,GOMEC,KEREMKOY,117985-11,ZEYTINLIK,37504,UYGUN,0.0,0.0,0.0,GOMEC,,182.0,14.0,
500000,SAMSUN,ATAKUM,BUYUKOYUMCA,105648-96,I_K,506,BILINMIYOR,0.0,0.0,0.0,ATAKUM,1000.0,0.0,0.0,
315000,IZMIR,BAYRAKLI,R SEVKET INCE,114739-11,I_K,174,,,,,,,,,
13000,KIRKLARELI,BABAESKI,KARACAOGLAN,109014-57,TARLA,10000,UYGUN,0.0,0.0,0.0,BABAESKI,150.0,,,
1250000,KOCAELI,CAYIROVA,OZGURLUK,116101-21,I_K,685,,,,,,,,,
130000,KIRKLARELI,LULEBURGAZ,DUGUNCUBASI,109434-280,I_K,1500,UYGUN,1.0,1.0,1.0,LULEBURGAZ,130000.0,,,
7000000,SAKARYA,SERDIVAN,BESKOPRU,84703-239,I_T,5500,UYGUN,1.0,1.0,1.0,SERDIVAN,1500.0,,,
1250000,IZMIR,KEMALPASA,YENMIS,97138-74,BAHCE,16300,UYGUN,0.0,0.0,0.0,,,,,
110000,DUZCE,KAYNASLI,KARACALI,118843-22,I_K,300,,,,,,,,,
2200000,TEKIRDAG,CORLU,TURKGUCU OSB,114899-22,I_T,991,,,,,,,,,
215000,BURSA,MUSTAFAKEMALPASA,KADIRCESME,94652-337,TARLA,10750,,0.0,0.0,0.0,MUSTAFAKEMALPASA,,,,
525000,IZMIR,TORBALI,ARSLANLAR,115382-113,TARLA,4100,UYGUN,0.0,0.0,0.0,TORBALI,,,647.0,
9655000,IZMIR,KEMALPASA,KEMALPASA OSB,60269-777,I_S,10730,UYGUN,0.0,0.0,0.0,KEMALPASA,,,,
37500,ANKARA,GOLBASI,CAYIRLI,5697-1078,BAHCE,500,UYGUN DEGIL,1.0,1.0,1.0,GOLBASI,67000.0,115480.0,180.0,
797000000,AYDIN,KUSADASI,EGE,70567-79,T_A,340000,UYGUN,0.0,0.0,0.0,,,,,
1460000,YALOVA,ALTINOVA,HERSEK,118138-100,I_S,1268,UYGUN,0.0,0.0,0.0,ALTINOVA,1150.0,,,
300000,BALIKESIR,SUSURLUK,YAGCI,58259-209,TARLA,10000,UYGUN,1.0,1.0,1.0,SUSURLUK,19.0,,,
2500000,KIRKLARELI,BABAESKI,DINDOGRU,62341-22,CIFTLIK,63307,BILINMIYOR,1.0,1.0,1.0,BABAESKI BELEDIYESI,,257.0,2.0,
300000,IZMIR,TORBALI,INONU,102907-16,I_K,300,,0.0,0.0,0.0,TORBALI,770.0,,,
170000,MANISA,YUNUSEMRE,SARINASUHLAR,112038-128,ZEYTINLIK,4300,,,,,,,,,
5500000,ISTANBUL,SARIYER,BAHCEKOY MERKEZ,31514-3622,M_A,890,UYGUN,0.0,0.0,0.0,SARIYER BELEDIYESI,,,,
3000000,IZMIR,KARABAGLAR,UZUNDERE,57697-76,TARLA,6200,UYGUN,0.0,0.0,0.0,KARABAGLAR,,,677.0,
730000,BURSA,MUDANYA,EVCILER,88712-6,TARLA,16643,,0.0,0.0,0.0,MUDANYA,42.0,107.0,54.0,1.0
400000,CANAKKALE,LAPSEKI,UMURBEY (UMURBEY),87870-494,I_K,1000,BILINMIYOR,1.0,1.0,1.0,UMURBEY,,,,
17000000,ADANA,SARICAM,SARICAM,2513-292,I_K,13758000,UYGUN,0.0,0.0,0.0,SARICAM,,,,
90000,MUGLA,MENTESE,YENIKOY YERKESIK,96247-3,TARLA,4320,,,,,MENTESE,,,,
140000,ANKARA,AKYURT,GALABA,118174-109,I_K,443,UYGUN DEGIL,0.0,0.0,0.0,AKYURT,316.0,455.0,12.0,
25780000,ANTALYA,MURATPASA,FENER,9695-4686,HASTANE,3000,UYGUN,,,,MURAT PASA,,,,
650000,IZMIR,URLA,OZBEK,117005-34,TARLA,1954,,,,,,,,,
700000,ANTALYA,ALANYA,MAHMUTSEYDI,94401-136,BAHCE,18175,,,,,,,,,
225000,KOCAELI,KANDIRA,CERCILI,112041-51,TARLA,1463,,,,,,,,,
294500,MANISA,AKHISAR,DAYIOGLU,117589-69,TARLA,1630,,,,,,,,,
90000,CANAKKALE,MERKEZ,HALILELI,115433-300,TARLA,3000,UYGUN,1.0,1.0,1.0,IL OZEL IDARE,,112.0,10.0,
1250000,IZMIR,ODEMIS,DEMIRCILI,58220-934,CIFTLIK,10000,UYGUN,0.0,0.0,0.0,ODEMIS,,,,
159000,ANKARA,CUBUK,IKIPINAR,66694-6151,BAHCE,500,,1.0,1.0,1.0,,,,,
275000,ISTANBUL,SILIVRI,ORTAKOY,84566-409,BAHCE,1155,UYGUN,1.0,1.0,1.0,SILIVRI,,,,
100000,BALIKESIR,HAVRAN,FAZLICA,113308-165,I_K,430,,,,,,,,,
600000,AYDIN,KARACASU,YAYLALI,94741-28,OZEL_K,4650,,,,,,,344.0,71.0,
230000,KARAMAN,MERKEZ,AGILONU,112809-32,TARLA,14311,,,,,,,,,
72500,ANKARA,ALTINDAG,KAVAKLI,62044-2833,TARLA,390,UYGUN DEGIL,0.0,0.0,0.0,ALTINDAG,,,,
240000,CORUM,MERKEZ,BUHARAEVLER,100922-304,TARLA,2484,,0.0,0.0,0.0,,,,,
730000,KOCAELI,KANDIRA,TOPLUCA,116019-23,TARLA,14000,BILINMIYOR,0.0,0.0,0.0,KANDIRA,,,,
165000,BURDUR,MERKEZ,CENDIK,88778-133,BAHCE,1680,BILINMIYOR,1.0,1.0,1.0,BURDUR,50.0,1.0,21.0,1000.0
42000,KIRKLARELI,VIZE,PAZARLI,116476-19,K_T,250,UYGUN,1.0,1.0,1.0,VIZE,,102.0,234.0,
850000,SAMSUN,ATAKUM,INCESU,116243-40,I_K,1100,,,,,,,,,
2300000,MUGLA,FETHIYE,FARALYA,57816-97,I_K,23477,,,,,,,,,
1000000,ANKARA,ETIMESGUT,BALIKUYUMCU,73012-4781,I_K,3300,,,,,ETIMESGUT,,,,
250000,ISPARTA,YALVAC,ASAGIKASIKARA,70466-914,BAHCE,14650,UYGUN,,,,YALVAC,,0.0,887.0,
575000,ISTANBUL,SILE,AHMETLI,109136-268,I_K,510,UYGUN,0.0,0.0,0.0,SILE,1100.0,,,
100000,KOCAELI,KANDIRA,DURACALI,112041-73,TARLA,1110,,1.0,1.0,1.0,,,101.0,122.0,
350000,KIRKLARELI,KOFCAZ,YENI,97788-29,CIFTLIK,8622,,,,,KOFCAZ,25000.0,101.0,113.0,
2500000,TEKIRDAG,CORLU,TURKGUCU OSB,108212-113,I_S,8958,UYGUN,0.0,0.0,0.0,CORLU BELEDIYESI,280.0,,851.0,
1865000,HATAY,ARSUZ,NARDUZU,99572-873,I_S,4600,,,,,ARSUZ,400.0,0.0,0.0,
1250000,CANAKKALE,MERKEZ,KARACAOREN,110671-77,TARLA,10030,,,,,CANAKKALE,,,,
300000,GAZIANTEP,SAHINBEY,ZEYTINLI,116492-4,BAHCE,3300,UYGUN,0.0,0.0,0.0,SAHINBEY,300000.0,,2172.0,
250000,MUGLA,MILAS,MESELIK,65421-570,I_K,750,,0.0,0.0,0.0,MILAS,,286.0,3.0,
685000,KONYA,GUNEYSINIR,KARASINIR,114235-12,BAHCE,38730,UYGUN,1.0,1.0,1.0,KONYA,38730.0,388.0,26.0,
995000,ANKARA,GOLBASI,HACILAR,4165-347,I_K,4689,,,,,GOLBASI,245.0,554.0,10.0,
205000,IZMIR,DIKILI,SALIHLER,51337-444,I_K,255,UYGUN,0.0,0.0,0.0,DIKILI,255.0,,,
235000,NIGDE,MERKEZ,EFENDIBEY,105314-568,I_K,526,UYGUN,0.0,0.0,0.0,NIGDE,,,,
92500,ANKARA,ALTINDAG,BESIKKAYA,62044-2832,I_K,72,UYGUN,1.0,1.0,1.0,ALTINDAG,,,,
50000,SAKARYA,TARAKLI,ESENYURT,28284-2728,TARLA,2225,UYGUN,1.0,1.0,1.0,,,101.0,445.0,
340000,BURSA,NILUFER,CALI,52713-647,TARLA,1300,,,,,,,,,
350000,ANKARA,KECIOREN,HISAR,85799-1693,TARLA,5750,BILINMIYOR,0.0,0.0,0.0,,,4045.0,11111.0,
230000,KOCAELI,KORFEZ,BARBAROS,31067-3235,I_K,246,UYGUN DEGIL,1.0,1.0,1.0,KORFEZ,934.0,,,
290000,BURDUR,MERKEZ,EMEK,81849-449,I_K,285,,,,,,,,,
68000,SAKARYA,GEYVE,CECELER,89877-32,BAHCE,720,BILINMIYOR,1.0,1.0,1.0,GEYVE,90.0,,,
20520000,TEKIRDAG,SULEYMANPASA,YAGCI,119536-6,TARLA,342000,UYGUN,0.0,0.0,0.0,SULEYMANPASA,60.0,,,
850000,ANTALYA,KEPEZ,BARIS,115587-27,K_T,443,UYGUN,1.0,1.0,1.0,KEPEZ,,,,
2890000,BALIKESIR,BURHANIYE,BOREZLI,118714-11,TARLA,34125,BILINMIYOR,1.0,1.0,1.0,,,,,
795000,BURSA,MUSTAFAKEMALPASA,SAPCI,94652-341,TARLA,36100,,0.0,0.0,0.0,MUSTAFAKEMALPASA,,,,
780000,ANTALYA,DOSEMEALTI,DAGBELI,115587-54,I_K,2200,,0.0,0.0,0.0,DOSEMEALTI,,,,
170000,AYDIN,DIDIM,AK - YENIKOY,119379-27,I_K,587,UYGUN,1.0,1.0,1.0,,,1036.0,15.0,
965000,ANKARA,GOLBASI,INCEK,109938-141,I_K,900,UYGUN,0.0,0.0,0.0,GOLBASI,1074.0,20.0,2.0,
165000,SAKARYA,KAYNARCA,KARACALI,103669-198,I_K,1100,UYGUN,0.0,0.0,0.0,,,117.0,4.0,
2500000,IZMIR,MENEMEN,DEGIRMENDERE,87616-788,BAHCE,4580,,0.0,0.0,0.0,,,,,
4250000,ISTANBUL,SILIVRI,ORTAKOY,112196-2,I_K,7000,UYGUN,0.0,0.0,0.0,SILIVRI,610.0,0.0,0.0,
310000,ANKARA,MAMAK,KUTLUDUGUN,114465-279,TARLA,10180,UYGUN,0.0,0.0,0.0,MAMAK,,,,
90000,ANTALYA,AKSU,TOPALLI,61682-92,I_K,382,UYGUN,0.0,0.0,0.0,,,,,
845000,ANKARA,CANKAYA,AHLATLIBEL,69702-611,I_K,660,,0.0,0.0,0.0,,,,,
55000,EDIRNE,KESAN,PASAYIGIT,99798-229,TARLA,4986,BILINMIYOR,0.0,0.0,0.0,KESAN BELEDIYESI,8.0,0.0,3555.0,750.0
95000,SIVAS,MERKEZ,KIZILIRMAK,6844-17,I_K,47,BILINMIYOR,,,,SIVAS,2000.0,6266.0,6.0,
220000,ANKARA,CUBUK,YILDIRIM BEYAZIT,118393-35,I_K,507,UYGUN,0.0,0.0,0.0,CUBUK,433.0,1.0,1.0,
750000,MANISA,TURGUTLU,YENIKOY,48932-488,CIFTLIK,4610,UYGUN,1.0,1.0,1.0,TURGUTLU,,,,
3000000,BALIKESIR,AYVALIK,SEFA CAMLIK,115592-36,I_K,1642,UYGUN,0.0,0.0,0.0,,1431.0,2242.0,10.0,
850000,TEKIRDAG,MURATLI,MURADIYE,104273-14,TARLA,18685,UYGUN,0.0,0.0,0.0,MURATLI,45.0,77.0,46.0,
1050000,ANTALYA,MANAVGAT,CAYYAZI,117429-12,I_K,1433,UYGUN,0.0,0.0,0.0,MANAVGAT,732.0,,,
4100000,BOLU,MERKEZ,AVDAN,16189-285,TARLA,41105,,1.0,1.0,1.0,BOLU,,,,
1700000,ANTALYA,AKSU,BARBAROS,118442-148,BAHCE,14874,,,,,,,,,
1150000,ANTALYA,KUMLUCA,BELEN,691687-236,TARLA,6700,,1.0,1.0,1.0,KUMLUCA,,,,
1000850,ANTALYA,MANAVGAT,COLAKLI,6961-109,I_K,12500,,,,,,,,,
100000,ANTALYA,AKSU,TOPALLI,108122-7,I_K,342,,,,,,,,,
398000,MUGLA,BODRUM,GUMUSLUK,114590-78,I_K,250,UYGUN,0.0,0.0,0.0,BIDRUM,,,,
230000,KIRKLARELI,VIZE,DOGANCA,119039-11,TARLA,4881,UYGUN,0.0,0.0,0.0,,,142.0,40.0,
345000,ANTALYA,DOSEMEALTI,ALTINKALE,84074-116,I_K,526,UYGUN,1.0,1.0,1.0,,,,,
140000,ISTANBUL,CATALCA,ELBASAN,104228-184,TARLA,462,UYGUN DEGIL,1.0,1.0,1.0,CATALCA,,0.0,662.0,
320000,BALIKESIR,HAVRAN,EBUBEKIR,113308-146,BAHCE,3800,,,,,,,,,
350000,ISTANBUL,SILE,BOZGOCA,10583-1108,BAHCE,1218,,,,,,,,,
130000,AYDIN,DIDIM,AKBUK,108766-180,I_K,240,UYGUN DEGIL,0.0,0.0,0.0,,,,,
185000,BOLU,GOYNUK,CAMLICA,64660-82,BAHCE,7345,,,,,,,,,
210000,KASTAMONU,MERKEZ,KORU,116896-69,TARLA,1332,,,,,,,105.0,13.0,
135000,CANAKKALE,EZINE,MAHMUDIYE (ATATURK),94353-72,I_K,600,UYGUN,0.0,0.0,0.0,,,,,
70000,ANKARA,ETIMESGUT,SEHITALI,109636-70,M_A,250,BILINMIYOR,1.0,1.0,1.0,ETIMESGUT,240.0,,1553.0,
180000,NIGDE,BOR,KEMERHISAR (TEPE),119358-25,I_K,580,UYGUN,1.0,1.0,1.0,KEMERHISAR,300.0,531.0,2.0,
240000,KAYSERI,MELIKGAZI,TURAN,116622-42,TARLA,10000,UYGUN DEGIL,1.0,1.0,1.0,,24.0,,,
2500000,IZMIR,CESME,BOYALIK,70673-704,I_K,570,,0.0,0.0,0.0,CESME,,,,
2300000,IZMIR,BORNOVA,ERGENE,25424-2785,K_T,1200,,,,,BORNOVA,,,,
7000000,HATAY,ARSUZ,AVCILARSUYU,7698-28,I_K,8660,UYGUN,0.0,0.0,0.0,ARSUZ,,,,
465000,KIRKLARELI,MERKEZ,BAYRAMDERE,63937-128,TARLA,18300,UYGUN,0.0,0.0,0.0,USKUP,,0.0,1474.0,
125000,IZMIR,SEFERIHISAR,ORHANLI,97239-329,ZEYTINLIK,2400,UYGUN,0.0,0.0,0.0,,,,,
450000,MUGLA,MILAS,KORU,8791-2598,CIFTLIK,6000,UYGUN,,,,MILAS,,,,
680000,ISTANBUL,CATALCA,IZZETTIN,116635-49,TARLA,1000,,,,,CATALCA,,,,
250000,KONYA,MERAM,OSMAN GAZI,69350-704,I_K,417,UYGUN,0.0,0.0,0.0,MERAM,564.0,,,400.0
105000,ANKARA,BALA,BEYNAM,116336-428,I_K,2564,,1.0,1.0,1.0,,415.0,771.0,2.0,
400000,MUGLA,BODRUM,MUMCULAR,97047-178,I_K,501,UYGUN,0.0,0.0,0.0,BODRUM,,,,
160,USAK,MERKEZ,SARAYALTI,119233-28,I_K,138,,1.0,1.0,1.0,,,,,
3230000,ANKARA,ETIMESGUT,ASAGIYURTCU,80026-865,TARLA,9250,,,,,ETIMESGUT,350.0,0.0,322.0,
590000,DUZCE,KAYNASLI,KUMLUCA,105408-76,I_T,1560,UYGUN,0.0,0.0,0.0,KAYNASLI,264.0,891.0,0.0,
5400000,ANTALYA,MURATPASA,GUZELOBA,23995-2812,M_A,3000,,,,,,,,,
1300000,ANKARA,ETIMESGUT,SEHITALI,86227-1,TARLA,7250,,0.0,0.0,0.0,ETIMESGUT,145.0,,646.0,
400000,TEKIRDAG,ERGENE,ESENLER,55789-471,TARLA,16500,BILINMIYOR,1.0,1.0,1.0,ERGENE,24.0,0.0,59.0,1.0
1150000,MUGLA,ORTACA,DALYAN,5877-821,I_K,725,UYGUN,0.0,0.0,0.0,ORTACA,,,,
149000,KONYA,SELCUKLU,SULUTAS,39168-755,TARLA,10000,UYGUN DEGIL,0.0,0.0,0.0,SELCUKLU,,,2663.0,
1450000,ANTALYA,KUMLUCA,BELEN,691687-251,TARLA,6850,,,,,,,,,
1300000,KOCAELI,KORFEZ,MIMAR SINAN,53815-1279,I_T,780,UYGUN,0.0,0.0,0.0,KORFEZ BELEDIYESI,,,,
250000,ANTALYA,ALANYA,MAHMUTLAR,114402-47,BAHCE,508,,0.0,0.0,0.0,ALANYA BELEDIYESI,,,3502.0,
1350000,BURSA,MUDANYA,ULKU,109255-77,ZEYTINLIK,9700,UYGUN,0.0,0.0,0.0,MUDANYA,,,,1000.0
100000,CANAKKALE,LAPSEKI,BEYBAS,692520-86,TARLA,450,,,,,,,,,
3500000,ISTANBUL,CATALCA,KABAKCA,104769-70,TARLA,17750,,,,,,,,,
210000,IZMIR,SEFERIHISAR,ORHANLI,104530-155,I_K,1440,UYGUN,,,,SEFERIHISAR,,243.0,17.0,
63000,KAYSERI,KOCASINAN,DERE,88182-240,I_K,340,UYGUN DEGIL,1.0,1.0,1.0,KOCASINAN,,,,
150000,TEKIRDAG,SULEYMANPASA,BARBAROS,102825-35,I_K,153,UYGUN,0.0,0.0,0.0,SULEYMANPASA,,135.0,5.0,
3500000,VAN,IPEKYOLU,AGZIKARA,50626-532,CIFTLIK,990000,UYGUN,0.0,0.0,0.0,IPEKYOLU BELEDYESI,3500.0,555.0,66.0,70000.0
230000,MANISA,SEHZADELER,SANCAKLICESMEBASI,70124-2500,TARLA,16000,UYGUN,0.0,0.0,0.0,SEHZADELER,,0.0,0.0,
150000,MUGLA,SEYDIKEMER,KARADERE,104485-80,I_K,500,,,,,,,,,
340000,BALIKESIR,EDREMIT,KIZILKECILI,79041-93,ZEYTINLIK,2560,BILINMIYOR,1.0,1.0,1.0,EDREMIT,125.0,,,1000.0
75000,ANKARA,PURSAKLAR,SIRKELI YESILOVA,68297-1700,BAHCE,450,UYGUN,0.0,0.0,0.0,PURSAKLAR,,,,
1111111111,KAYSERI,DEVELI,BAHCELIEVLER,107706-95,I_K,600,,,,,,,,,
50000000,ISTANBUL,TUZLA,ORHANLI,25091-302,D_A_I,32550,UYGUN DEGIL,0.0,0.0,0.0,,,8633.0,1.0,
4900000,BALIKESIR,AYVALIK,FEVZIPASA - VEHBIBEY,86071-460,I_T,310,,,,,,,,,
55000,BURSA,YENISEHIR,CELEBI,41280-2261,BAHCE,2200,UYGUN,0.0,0.0,0.0,,,,,
92000,CANAKKALE,BAYRAMIC,CAMIKEBIR,117979-17,BAG,5700,,,,,,,,,
180000,BURSA,KARACABEY,HARMANLI,8331-1788,TARLA,2300,UYGUN DEGIL,0.0,0.0,0.0,KARACABEY,,0.0,1611.0,1000.0
128500,KONYA,MERAM,KAYIHUYUK,87944-21,BAHCE,3719,,,,,,,,,
185000,BALIKESIR,EDREMIT,DERELI,94977-501,ZEYTINLIK,8000,UYGUN,1.0,1.0,1.0,,,,,
2500000,ADANA,CUKUROVA,KURTTEPE,8555-494,I_K,1200,UYGUN,1.0,1.0,1.0,CUKUROVA,2000.0,,,
