FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,TAPU_DURUMU,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI,TAKAS_BILINMIYOR,TAKAS_EVET,TAKAS_HAYIR,KAT_KARSILIGI_EVET,KAT_KARSILIGI_HAYIR,KREDIYE_UYGUNLUK_BILINMIYOR,KREDIYE_UYGUNLUK_UYGUN,KREDIYE_UYGUNLUK_UYGUN DEGIL
2400000,HATAY,DEFNE,CEKMECE,113594-22,I_K,3223,,,650.0,1002.0,3.0,,0,1,0,0,1,0,1,0
3500000,MUGLA,MENTESE,BAYIR,94718-657,I_T,7605,MUSTAKIL PARSEL,MUGLA,,,,,0,0,1,0,1,0,1,0
275000,MUGLA,ULA,ARMUTCUK,100377-119,TARLA,656,,,,,,,0,0,0,0,1,0,0,0
2150000,IZMIR,MENDERES,DEGIRMENDERE,104189-1029,CIFTLIK,4240,MUSTAKIL PARSEL,IZMIR,,,,,0,0,1,0,1,0,1,0
875000,IZMIR,MENDERES,TEKELI ATATURK,45829-794,K_T,701,MUSTAKIL PARSEL,MENDERES,,315.0,8.0,,0,0,1,0,1,0,1,0
167500,KOCAELI,KANDIRA,KAYMAZ,0-36210030,I_K,683,MUSTAKIL PARSEL,KANDIRA,,119.0,162.0,,0,1,0,0,1,0,1,0
1500000,KAYSERI,KOCASINAN,YAZIR,109629-20,TARLA,13884,MUSTAKIL PARSEL,KOCASINAN,108.0,6026.0,27.0,10000.0,0,0,1,0,1,0,1,0
90000,KIRKLARELI,LULEBURGAZ,HAMZABEY,98955-417,BAHCE,1040,MUSTAKIL PARSEL,LULEBURGAZ,90.0,,951.0,,0,0,1,0,1,0,1,0
75000,ANKARA,CUBUK,AKKUZULU,90826-85,BAHCE,500,HISSELI TAPU,CUBUK,150.0,,,,0,1,0,0,1,0,1,0
1600000,MANISA,SARUHANLI,SARICAM,119726-96,TARLA,70000,MUSTAKIL PARSEL,SARUHANLI,,0.0,0.0,,0,0,1,0,1,0,1,0
400000,ANTALYA,DOSEMEALTI,BAHCEYAKA,119339-135,I_K,343,,,,,,,0,0,0,0,1,0,0,0
400000,CANAKKALE,BAYRAMIC,KARINCALIK,66966-169,TARLA,18366,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
90000,TRABZON,ORTAHISAR,3 NOLU ERDOGDU,78178-182,I_K,190,,,,,,,0,0,0,0,1,0,0,0
275000,EDIRNE,LALAPASA,SAKSAGAN,121068-20,M_A,2511,MUSTAKIL PARSEL,LALAPASA,,,,,0,0,1,0,1,1,0,0
1000000,AYDIN,EFELER,SAHNALI,91109-484,ZEYTINLIK,14300,HISSELI TAPU,,,,,,0,0,1,0,1,0,1,0
690000,KOCAELI,BASISKELE,DAMLAR,116465-65,I_K,543,,,,,,,0,0,0,0,1,0,0,0
250000,BALIKESIR,EDREMIT,TUZCUMURAT,86968-170,I_K,223,,EDREMIT,,,,,0,0,0,0,1,0,0,0
200000,DUZCE,AKCAKOCA,AYAZLI,103094-52,I_K,399,MUSTAKIL PARSEL,AKCAKOCA,,,,,0,0,1,0,1,0,0,0
240000,BALIKESIR,AYVALIK,BAGYUZU,95191-158,BAHCE,2420,MUSTAKIL PARSEL,BERGAMA,,,,,0,0,0,0,1,0,0,0
600000,MUGLA,ULA,ESENTEPE,112706-2537,I_K,500,,,,,,,0,0,0,0,1,0,0,1
300000,HATAY,ARSUZ,AKCALI,96660-79,I_K,722,MUSTAKIL PARSEL,,,146.0,7.0,,0,0,1,0,1,0,1,0
270000,IZMIR,BERGAMA,GOBELLER,95191-23,TARLA,8975,MUSTAKIL PARSEL,BERGAMA,,,,,0,0,1,0,1,0,1,0
330333,MANISA,YUNUSEMRE,KORUKOY,22228-6016,TARLA,25600,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
250000,CANAKKALE,AYVACIK,ADATEPE,110800-202,TARLA,487,MUSTAKIL PARSEL,KUCUKKUYU,,678.0,22.0,,0,0,0,0,1,1,0,0
205000,MANISA,YUNUSEMRE,KUCUKSUMBULLER,22228-6110,BAHCE,5100,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
135000,ANTALYA,KONYAALTI,UCOLUK,115855-59,TARLA,5500,,,,,,,0,0,0,0,1,0,0,0
120000,BILECIK,MERKEZ,ABBASLIK,65789-1653,BAG,4145,MUSTAKIL PARSEL,,,306.0,1.0,,0,1,0,0,1,0,1,0
195000,DENIZLI,HONAZ,KIZILYER,64407-2614,TARLA,2734,,,,,,,0,0,0,0,1,0,0,0
10000000,ISTANBUL,ARNAVUTKOY,MEHMET AKIF ERSOY,74515-1246,I_K,5000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
175000,ANKARA,GOLBASI,SELAMETLI SEHIT EMRAH,25511-6638,TARLA,21000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
200000,MANISA,SEHZADELER,YUKARICOBANISA,22228-6293,BAHCE,3570,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
30000,MUGLA,MENTESE,DENIZOVA,34923-1010,TARLA,1310,,,,,,,0,0,0,0,1,0,0,0
5000000,CANAKKALE,GOKCEADA,CINARLI,9621-1979,T_A,17000,,,,,,,0,0,0,0,1,0,0,0
205000,IZMIR,MENEMEN,EMIRALEM MERKEZ,29927-1630,TARLA,923,MUSTAKIL PARSEL,MENEMEN,,,,,0,1,0,0,1,0,0,1
2000000,ANKARA,GOLBASI,INCEK,19709-575,I_K,1000,MUSTAKIL PARSEL,GOLBASI,2000.0,140.0,10.0,,0,0,1,0,1,0,0,1
1250000,KOCAELI,GOLCUK,FERHADIYE,0-36048752,BAHCE,8029,MUSTAKIL PARSEL,GOLCUK BELEDIYESI,156.0,104.0,17.0,,0,0,1,0,1,0,0,0
103000,BALIKESIR,GONEN,HACIVELIOBA,29906-97,TARLA,8562,,GONEN,,0.0,316.0,,0,0,0,0,1,0,0,0
70000,ANTALYA,DOSEMEALTI,ILICAKOY,692224-48,TARLA,5732,,,,,,,0,0,0,0,1,0,0,0
600000,TEKIRDAG,MALKARA,KUCUKHIDIR,102825-124,TARLA,12300,MUSTAKIL PARSEL,MALKARA,,0.0,0.0,,0,0,1,0,1,0,1,0
225000,HATAY,ALTINOZU,KARBEYAZ,73297-3461,TARLA,42053,BILINMIYOR,ALTINOZU,5.0,116.0,2.0,,0,0,0,0,1,1,0,0
365000,MUGLA,DALAMAN,AKCATAS,34925-4804,I_K,347,MUSTAKIL PARSEL,DALAMAN,,,,,0,0,1,0,1,0,1,0
380000,MALATYA,YESILYURT,HIROGLU,110574-211,I_K,500,MUSTAKIL PARSEL,YESILYURT,760.0,0.0,0.0,,0,0,1,0,1,0,1,0
79500,MUGLA,MILAS,SENKOY,48733-424,ZEYTINLIK,2816,MUSTAKIL PARSEL,MILAS,,108.0,108.0,,0,0,1,0,1,0,0,1
1332900,ANKARA,PURSAKLAR,SARAY OSMANGAZI,0-35537349,I_K,1481,HISSELI TAPU,PURSAKLAR,900.0,98025.0,4.0,,0,1,0,1,0,0,1,0
500000,KAYSERI,MELIKGAZI,ESENYURT,61026-163,I_K,1000,HISSELI TAPU,MELIKGAZI,500.0,11389.0,3.0,1.0,0,0,1,0,1,0,0,1
1680000,TEKIRDAG,SULEYMANPASA,ALTINOVA,54259-131,I_K,8400,MUSTAKIL PARSEL,,,467.0,51.0,,0,1,0,0,1,0,1,0
17500000,ISTANBUL,SARIYER,MERKEZ,10012-3459,M_A,12500,,,,,,,0,0,0,0,1,0,0,0
280000,TEKIRDAG,CORLU,HAVUZLAR,10908-770,I_K,312,MUSTAKIL PARSEL,CORLU,897.0,1922.0,1.0,,0,0,1,0,1,0,1,0
500000,ELAZIG,MERKEZ,ICME (HAZAR GOLU),91825-617,BAHCE,6000,MUSTAKIL PARSEL,ELAZIG,1.0,1.0,1.0,1.0,0,0,1,0,1,1,0,0
500000,MUGLA,MILAS,KISIRLAR,95136-170,ZEYTINLIK,9811,MUSTAKIL PARSEL,MILAS,,105.0,37.0,,0,0,1,0,1,1,0,0
220000,BALIKESIR,ERDEK,CELTIKCI,98532-624,ZEYTINLIK,2000,MUSTAKIL PARSEL,ERDEK,,,,,0,0,1,0,1,0,1,0
350000,KAYSERI,HACILAR,YUKARI,692224-89,TARLA,925,,,,,,,0,0,0,0,1,0,0,0
830000,MUGLA,MENTESE,YESILYURT,100377-148,TARLA,4528,,,,,,,0,0,0,0,1,0,0,0
245000,IZMIR,KARABURUN,MORDOGAN,46471-187,I_K,255,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
475000,IZMIR,MENDERES,KELER,45829-974,BAHCE,2114,HISSELI TAPU,MENDERES,,,,,0,0,0,0,1,0,0,1
20000,BURDUR,MERKEZ,CALLICA,85882-170,TARLA,4657,,,,,,,0,0,0,0,1,0,0,0
790000,MUGLA,DALAMAN,SEREFLER,34925-4758,I_K,717,MUSTAKIL PARSEL,ORTACA,,,,,0,0,1,0,1,0,1,0
29000,MANISA,KIRKAGAC,OGECLI,691819-226,ZEYTINLIK,1190,,,,,,,0,0,0,0,1,0,0,0
900000,IZMIR,SEFERIHISAR,ORHANLI,81279-314,BAHCE,9000,,,,,,,0,0,0,0,1,0,0,0
500000,ELAZIG,MERKEZ,GOLKOY,91825-684,TARLA,11500,MUSTAKIL PARSEL,ELAZIG,45.0,124.0,27.0,1.0,0,0,1,0,1,1,0,0
200000,MERSIN(ICEL),TOROSLAR,RESULKOY,30777-1176,I_K,500,,,,,,,0,0,0,0,1,0,0,0
155000,MUGLA,MILAS,KISIRLAR,74241-696,ZEYTINLIK,1800,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,0,0
110000,MUGLA,YATAGAN,DESTIN,77840-106,TARLA,18000,MUSTAKIL PARSEL,YATAGAN,7000.0,238.0,3.0,,0,0,1,1,0,0,1,0
220000,MUGLA,MILAS,SOGUTCUK,106277-599,ZEYTINLIK,2800,MUSTAKIL PARSEL,,,122.0,102.0,,0,0,1,0,1,0,1,0
1750000,KARAMAN,MERKEZ,YAZILI,88492-39,BAHCE,53640,,,,,,,0,0,0,0,1,0,0,0
85000,BALIKESIR,GONEN,TURPLU,71563-402,TARLA,9028,,,,,,,0,0,0,0,1,0,0,0
3500000,ANTALYA,MURATPASA,CAGLAYAN,118363-38,T_A,350,MUSTAKIL PARSEL,MURATPASA,,,,,0,0,1,0,1,0,1,0
350000,KOCAELI,GOLCUK,ULASLI YAVUZ SULTAN SELIM,56374-2836,I_K,462,MUSTAKIL PARSEL,GOLCUK,,140.0,7.0,,0,0,1,0,1,0,1,0
180000,BALIKESIR,GONEN,KURTULUS,99194-828,I_K,359,MUSTAKIL PARSEL,GONEN BELEDIYESI,,,,,0,0,1,0,1,0,1,0
390000,IZMIR,MENDERES,GORECE CUMHURIYET,91567-770,I_K,180,MUSTAKIL PARSEL,MENDERES,,0.0,0.0,,0,0,1,0,1,0,0,1
2500000,MUGLA,BODRUM,DAGBELEN,116650-98,TARLA,20000,MUSTAKIL PARSEL,BODRUM,,,,,0,0,1,0,1,0,1,0
200000,MUGLA,MENTESE,KOZAGAC,92216-490,BAHCE,7164,MUSTAKIL PARSEL,MENTESE,,,536.0,,0,0,1,0,1,1,0,0
1100000,YALOVA,CINARCIK,CALICA,105990-307,I_K,1200,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
435000,SINOP,MERKEZ,ORDU,101122-29,I_K,657,,,,172.0,8.0,,0,1,0,0,1,0,0,0
1555000,AYDIN,KUSADASI,CINARKOY,0-36180613,CIFTLIK,10008,MUSTAKIL PARSEL,KUSADASI,,159.0,28.0,3750.0,0,1,0,0,1,1,0,0
60000,EDIRNE,UZUNKOPRU,KURTBEY,113749-31,BAHCE,3793,MUSTAKIL PARSEL,UZUNKOPRU,,,6201.0,,0,0,1,0,1,1,0,0
345000,ANKARA,CANKAYA,YASAMKENT,38312-3602,K_T,249,MUSTAKIL PARSEL,CANKAYA,,,,,0,0,1,0,1,0,1,0
255000,BALIKESIR,EDREMIT,DERELI,110461-152,ZEYTINLIK,17880,MUSTAKIL PARSEL,EDREMIT,,142.0,52.0,,0,1,0,0,1,0,0,0
1250000,BALIKESIR,GONEN,BUGDAYLI,119014-64,CIFTLIK,12400,,,,,,,0,1,0,0,1,0,1,0
135000,ADANA,KARATAS,YENI,41982-1394,I_K,536,MUSTAKIL PARSEL,KARATAS,,,,,0,0,1,0,1,0,0,0
575000,ANKARA,SINCAN,YENIHISAR,48228-1825,I_K,1650,MUSTAKIL PARSEL,SINCAN,,,,,0,0,1,0,1,0,1,0
215000,KAYSERI,DEVELI,HARMAN,116875-68,I_K,430,,,,,,,0,0,0,1,0,0,0,0
1959999,IZMIR,FOCA,ILIPINAR,106987-64,BAHCE,11800,MUSTAKIL PARSEL,FOCA,150.0,,1092.0,2000.0,0,1,0,0,1,0,1,0
250000,ISTANBUL,SILIVRI,BALABAN,2548-81,I_K,210,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
1050000,MANISA,SEHZADELER,KARAOGLANLI,87609-1713,BAHCE,32000,MUSTAKIL PARSEL,SEHZADELER,32815.0,0.0,0.0,,0,0,1,0,1,0,1,0
790000,BURSA,MUDANYA,CEPNI,103809-70,ZEYTINLIK,3772,,,,,,,0,0,0,0,1,0,0,0
510000,ANKARA,SINCAN,UCRET,21685-1744,TARLA,8500,MUSTAKIL PARSEL,SINCAN,60.0,,2.0,,0,0,1,0,1,0,1,0
75000,CANAKKALE,EZINE,GOKCEBAYIR,101439-116,ZEYTINLIK,1100,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,0
220000,IZMIR,DIKILI,YENICE,691664-532,ZEYTINLIK,3200,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
230000,SAKARYA,SOGUTLU,AKARCA,74438-583,I_K,1154,MUSTAKIL PARSEL,SOGUTLU,200.0,0.0,0.0,,0,0,1,0,1,0,1,0
300000,ANTALYA,KEPEZ,KIRISCILER,116323-70,TARLA,506,HISSELI TAPU,KEPEZ,,29283.0,10.0,,0,0,1,1,0,0,0,0
220000,ANKARA,CANKAYA,YAKUPABDAL,54806-352,M_A,1000,HISSELI TAPU,CANKAYA,220.0,106.0,39.0,,0,1,0,0,1,0,0,0
49000,ANKARA,ETIMESGUT,YAPRACIK,22595-882,TARLA,200,,,,,,,0,0,0,0,1,0,0,0
850000,BURDUR,BUCAK,CAMLIK (SAHIL),692224-38,CIFTLIK,27000,,,,,,,0,0,0,1,0,0,0,0
13000000,TEKIRDAG,CERKEZKOY,CUMHURIYET,68307-1105,I_K,10529,MUSTAKIL PARSEL,CERKEZKOY,,1540.0,1.0,,0,0,1,0,1,0,1,0
250000,MUGLA,ULA,CITLIK,109245-280,I_K,460,,,,,,,0,0,0,0,1,0,0,0
950000,KOCAELI,KARAMURSEL,4 TEMMUZ,7295-342,I_K,1000,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,0,0
4000000,ISTANBUL,CATALCA,KALEICI,110954-234,I_K,3658,,,,,,,0,0,0,0,1,0,0,0
6250000,IZMIR,TORBALI,AHMETLI,69951-384,M_A,135000,,,,,,,0,0,0,0,1,0,0,0
1250000,BALIKESIR,EDREMIT,CENNETAYAGI,111751-871,TARLA,4000,MUSTAKIL PARSEL,EDREMIT,1.0,1.0,1.0,1000.0,0,0,1,0,1,0,1,0
1400000,TEKIRDAG,SULEYMANPASA,NUSRATLI,65028-3089,BAHCE,14200,,,,,,,0,0,0,0,1,0,0,0
850000,MUGLA,DALAMAN,KARACALI,34925-4955,K_T,520,MUSTAKIL PARSEL,DALAMAN,,,,,0,0,1,0,1,0,1,0
650000,ISTANBUL,CATALCA,KESTANELIK,116427-59,M_A,920,MUSTAKIL PARSEL,,690.0,0.0,0.0,,0,0,1,0,1,0,1,0
355000,KONYA,SELCUKLU,BUYUKKAYACIK,56033-750,I_K,2030,MUSTAKIL PARSEL,,,30066.0,3.0,,0,0,0,0,1,0,1,0
1100000,ISTANBUL,SILE,AHMETLI,109136-37,I_K,712,MUSTAKIL PARSEL,SILE,1450.0,,,,0,0,1,1,0,0,1,0
550000,MERSIN(ICEL),SILIFKE,TASUCU,39623-1568,I_K,564,,,,,,,0,0,0,0,1,0,0,0
31000000,TEKIRDAG,ERGENE,ULAS,82667-179,I_S,38000,MUSTAKIL PARSEL,ERGENE,,,,,0,0,1,0,1,0,1,0
525000,IZMIR,SEFERIHISAR,TEPECIK,104087-1567,K_T,422,MUSTAKIL PARSEL,SEFERIHISAR,1185.0,3147.0,3.0,,0,0,1,0,1,0,1,0
495000,TEKIRDAG,SARAY,PAZARCIK,65067-334,I_K,900,MUSTAKIL PARSEL,SARAY,,,,,0,0,1,0,1,0,1,0
550000,CANAKKALE,EZINE,PINARBASI,119415-31,I_K,2400,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,0,0
1000,ISTANBUL,USKUDAR,BAHCELIEVLER,692311-229,I_K,5918,,,,,,,0,0,0,1,0,0,0,0
1650000,ESKISEHIR,TEPEBASI,CAMLICA,115939-27,I_K,771,MUSTAKIL PARSEL,TEPEBASI,2043.0,7282.0,21.0,,0,0,1,0,1,0,1,0
455000,TRABZON,ORTAHISAR,CUKURCAYIR,30414-2870,BAHCE,930,,,,,,,0,0,0,0,1,0,0,0
75000,MUGLA,MENTESE,ZEYTIN,119678-14,TARLA,322,,,,,,,0,0,0,0,1,0,0,0
1000000,KAYSERI,MELIKGAZI,MIMARSINAN,86284-86,I_K,1092,,,,,,,0,0,0,0,1,0,0,0
1400000,TEKIRDAG,ERGENE,SAGLIK,52848-1234,TARLA,20000,HISSELI TAPU,ERGENE,,0.0,0.0,,0,0,1,0,1,0,0,1
485000,ANKARA,SINCAN,YENIPECENEK,73159-86,I_K,750,MUSTAKIL PARSEL,SINCAN,647.0,,,,0,0,1,0,1,0,1,0
330000,MANISA,SARUHANLI,SARICAM,22228-6202,TARLA,15100,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
500000,MERSIN(ICEL),SILIFKE,ATAKENT,29240-1265,I_K,1860,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
750000,MUGLA,DALAMAN,SEREFLER,34925-4619,I_K,606,MUSTAKIL PARSEL,DALAMAN,776.0,,,,0,1,0,0,1,0,1,0
158000,BURSA,KARACABEY,TOPHISAR,0-36169099,TARLA,5200,MUSTAKIL PARSEL,KARACABEY,,,1610.0,,0,0,1,0,1,0,0,1
455000,ANTALYA,KEPEZ,DEMIREL,116538-88,I_K,450,,,,,,,0,0,0,0,1,0,0,0
215000,TOKAT,PAZAR,TATARKOY,91039-147,BAHCE,5500,,,,,,,0,0,0,0,1,0,0,0
1240400,ANKARA,ETIMESGUT,OGUZLAR,0-32755465,I_K,1772,MUSTAKIL PARSEL,ETIMESGUT,700.0,47836.0,6.0,1.0,0,0,1,0,1,0,1,0
1200000,ARTVIN,ARHAVI,TEPEYURT,31697-1195,BAHCE,4000,MUSTAKIL PARSEL,ARHAVI,,,,,0,0,1,0,1,0,1,0
3000000,ANTALYA,DOSEMEALTI,ALTINKALE,119339-163,I_T,2918,,,,,,,0,0,0,0,1,0,0,0
1120000,ANKARA,GOLBASI,YAVRUCUK,6907-684,TARLA,4500,,GOKBASI,,,,,0,0,0,0,1,0,0,0
2350000,HATAY,DORTYOL,OZERLI,56412-1654,I_S,10000,MUSTAKIL PARSEL,DORTYOL,235.0,,1.0,,0,0,1,0,1,1,0,0
30000,BURDUR,KEMER,YAKALAR,16960-115,TARLA,8300,MUSTAKIL PARSEL,KEMER,,,2390.0,,0,0,0,0,1,0,0,0
750000,TEKIRDAG,CERKEZKOY,KIZILPINAR,106613-10,TARLA,6850,MUSTAKIL PARSEL,CERKEZKOY,,,,,0,0,0,0,1,0,1,0
1100000,SAMSUN,ATAKUM,BUYUKOYUMCA,82727-437,I_K,1176,,,,,,,0,0,0,0,1,1,0,0
715000,BURSA,NILUFER,YAYLACIK,115394-114,TARLA,1148,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,1
120000,MANISA,YUNUSEMRE,OSMANCALI,22228-6228,TARLA,1025,MUSTAKIL PARSEL,0,,0.0,0.0,,0,1,0,0,1,0,1,0
1050000,HATAY,ANTAKYA,OGLAKOREN,112628-835,ZEYTINLIK,5000,MUSTAKIL PARSEL,ANTAKYA,,126.0,91.0,,0,1,0,1,0,0,1,0
10000000,BALIKESIR,AYVALIK,KUCUKKOY,51145-1229,I_K,11000,,,,,,,0,0,0,0,1,0,0,0
215000,ANKARA,KAHRAMANKAZAN,SOGUCAK,111560-119,TARLA,3760,,,,,,,0,0,0,0,1,0,0,0
200000,BALIKESIR,ALTIEYLUL,AYVATLAR,88532-495,TARLA,4400,MUSTAKIL PARSEL,ALTIEYLUL,15.0,0.0,420.0,,0,0,1,0,1,0,1,0
1000,MUGLA,ULA,KIZILAGAC,92216-900,I_K,508,MUSTAKIL PARSEL,ULA,,308.0,9.0,,0,0,1,1,0,0,1,0
329500,HATAY,ANTAKYA,EKINCI,73297-3412,I_K,305,BILINMIYOR,ANTAKYA,1081.0,830.0,3617.0,,0,0,1,0,1,1,0,0
650000,KAYSERI,MELIKGAZI,FATIH,77521-25,I_K,700,,,,958.0,14.0,,0,0,0,0,1,0,0,0
160000,AYDIN,NAZILLI,HAMZALLI,81279-268,BAHCE,2500,,,,,,,0,0,0,0,1,0,0,0
375000,BARTIN,MERKEZ,GECEN,95779-171,TARLA,4119,MUSTAKIL PARSEL,,,129.0,266.0,,0,0,0,0,1,0,1,0
220000,HATAY,ANTAKYA,AKASYA,52545-1167,TARLA,305,HISSELI TAPU,ANTAKYA,721.0,,1388.0,,0,1,0,0,1,0,1,0
85000,BURSA,MUSTAFAKEMALPASA,KOSOVA,58292-5879,TARLA,4500,MUSTAKIL PARSEL,MUSTAFA KEMALPASA,19000.0,104.0,85.0,,0,1,0,0,1,0,1,0
260000,HATAY,ANTAKYA,ALAHAN,96660-6,I_K,301,MUSTAKIL PARSEL,ANTAKYA,,,,,0,0,0,0,1,0,1,0
175000,CANAKKALE,AYVACIK,UMMUHAN,101439-201,I_K,330,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,0,0
4000000,MERSIN(ICEL),AKDENIZ,NACARLI OSB,117052-87,I_T,10000,,,,,,,0,0,0,0,1,0,0,0
480000,MUGLA,DALAMAN,HURRIYET,3193-2658,I_K,376,MUSTAKIL PARSEL,DALAMAN,,,,,0,0,1,0,1,0,0,1
325000,HATAY,ARSUZ,KARAAGAC SARKONAK,109071-256,I_K,277,,,,,,,0,0,0,0,1,0,0,0
251000,ANKARA,MAMAK,BAYINDIR,114686-156,TARLA,3750,HISSELI TAPU,MAMAK,67.0,0.0,869.0,,0,0,1,0,1,1,0,0
170000,ANTALYA,KAS,AKLAR,91556-75,TARLA,4332,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
315000,MUGLA,DALAMAN,KAPUKARGIN,34925-4235,I_K,300,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
69500,ANKARA,PURSAKLAR,KARAKOY,93630-147,TARLA,4142,,,,101.0,29.0,,0,0,0,0,1,0,0,0
1150,HATAY,ANTAKYA,GUNYAZI,118745-53,I_K,1250,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
150000,BURSA,KESTEL,LUTFIYE,60014-2285,TARLA,921,,,,,,,0,0,0,0,1,0,0,0
443000,MUGLA,DALAMAN,HURRIYET,34925-4904,I_K,443,MUSTAKIL PARSEL,DALAMAN,,,,,0,0,1,0,1,0,1,0
155000,ADANA,KARATAS,KARSIYAKA,41982-1329,I_K,618,MUSTAKIL PARSEL,KARATAS,,,,,0,0,1,0,1,1,0,0
240000,BALIKESIR,EDREMIT,ZEYTINLI,65333-165,ZEYTINLIK,1286,MUSTAKIL PARSEL,EDREMIT,,101.0,40.0,,0,1,0,1,0,0,1,0
255000,BALIKESIR,GOMEC,KEREMKOY,0-36177516,I_K,250,MUSTAKIL PARSEL,GOMEC,1000.0,583.0,1.0,,0,0,1,0,1,0,1,0
200000,ANKARA,ETIMESGUT,GUZELKENT,111212-52,I_K,10000,,,,,,,0,0,0,1,0,0,0,0
2520000,ANKARA,GOLBASI,IKIZCE,5404-830,TARLA,28000,MUSTAKIL PARSEL,GOLBASI,90000.0,,,,0,0,1,0,1,0,0,0
190000,BURSA,YILDIRIM,HACIVAT,87282-523,I_K,183,HISSELI TAPU,YILDIRIM,,3584.0,231.0,,0,0,1,0,1,0,0,1
530000,KAYSERI,BUNYAN,AGCALI,112156-148,TARLA,47388,MUSTAKIL PARSEL,,,155.0,4.0,,0,0,1,0,1,0,0,1
320000,IZMIR,KARABAGLAR,YUNUS EMRE,118658-17,I_K,100,BILINMIYOR,KARABAGLAR,,,,,0,0,1,0,1,0,1,0
610000,ESKISEHIR,TEPEBASI,YUSUFLAR,74441-276,TARLA,9780,,,,,,,0,0,0,0,1,0,0,0
600000,BALIKESIR,EDREMIT,CAMLIBEL,111751-897,I_K,350,MUSTAKIL PARSEL,EDREMIT,1.0,1.0,1.0,1000.0,0,0,1,0,1,0,1,0
225000,TEKIRDAG,SULEYMANPASA,BARBAROS,109345-82,I_T,490,MUSTAKIL PARSEL,SULEYMANPASA,440.0,,,,0,0,1,0,1,0,1,0
5000000,KOCAELI,KARAMURSEL,IHSANIYE,56374-1892,OZEL_K,98203,MUSTAKIL PARSEL,KARAMURSEL,,,,,0,0,1,0,1,0,1,0
100000,ISTANBUL,SILIVRI,ISMETPASA,66414-1738,TARLA,725,MUSTAKIL PARSEL,SILIVRI,,,,,0,1,0,0,1,0,0,1
250000,AYDIN,KUYUCAK,BESEYLUL MERKEZ,80086-332,ZEYTINLIK,7410,MUSTAKIL PARSEL,,33.0,0.0,24.0,,0,1,0,0,1,0,0,1
1030000,CANAKKALE,LAPSEKI,CARDAK (GAZIYAKUPBEY),121060-21,I_K,780,MUSTAKIL PARSEL,LAPSEKI,1333.0,395.0,4.0,,0,0,1,0,1,0,1,0
200000,EDIRNE,KESAN,CELTIK,99798-179,TARLA,2080,MUSTAKIL PARSEL,KESAN,100.0,0.0,862.0,100.0,0,0,1,0,1,0,1,0
410000,CANAKKALE,EZINE,YENIKOY,3568-6610,ZEYTINLIK,28900,MUSTAKIL PARSEL,,,0.0,631.0,,0,0,1,0,1,0,0,1
800000,ANTALYA,KONYAALTI,GEYIKBAYIRI,119339-131,I_K,800,,,,,,,0,0,0,0,1,0,0,0
275000,BALIKESIR,BURHANIYE,PELITKOY,79188-1032,ZEYTINLIK,4780,,,,,,,0,0,0,0,1,0,0,0
2200000,CANAKKALE,LAPSEKI,SULUCA,0-23459839,TARLA,10295,MUSTAKIL PARSEL,LAPSEKI,118.0,147.0,96.0,,0,1,0,0,1,0,0,0
110000,MUGLA,MENTESE,CAYBUKU,92216-916,I_K,295,MUSTAKIL PARSEL,MENTESE,,,,,0,0,1,0,1,1,0,0
330000,TOKAT,MERKEZ,BAKISLI,89213-401,TARLA,3254,MUSTAKIL PARSEL,,,101.0,26.0,,0,0,0,0,1,0,1,0
1080000,MUGLA,KOYCEGIZ,TOPARLAR,0-35998732,BAHCE,1079,MUSTAKIL PARSEL,TOPARLAR,,176.0,37.0,1.0,0,0,1,0,1,1,0,0
250000,ANKARA,ALTINDAG,YILDIZTEPE,32645-1573,K_T,185,HISSELI TAPU,ANKARA BUYUKSEHIR,,70257.0,1.0,,0,1,0,0,1,0,1,0
