FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
60000,TekIrdag,Saray,Ayaspasa,104228-222,Tarla,282,Uygun degIl,HIsselI Tapu,Evet,Hayır,saray,212,321,32,
91425000,Mugla,MIlas,Kıyıkıslacık,83524-44,Imarlı - Konut,140655,Uygun,MustakIl Parsel,Hayır,Hayır,MIlas,650,,,
120000,Hatay,Yayladagı,senkoy,44780-1466,Imarlı - Konut,608,,,,Hayır,Yayladagı,200,120,472,
1100000,BalıkesIr,BurhanIye,GerIs,84104-1239,Tarla,23800,,MustakIl Parsel,,Hayır,,,,,
1000000,Konya,Meram,Lalebahce,5115-3006,Imarlı - Konut,1000,,MustakIl Parsel,Hayır,Hayır,MERAM,400,22441,2,
1500000,Van,EdremIt,sabanIye,3377-3378,Imarlı - Konut,5110,Uygun,MustakIl Parsel,Hayır,Hayır,EDREMIT,294,249,33,
350000,BalıkesIr,BurhanIye,sahInler,84104-1336,Tarla,9300,,,,Hayır,,,,,
1000000,Aksaray,Merkez,Hasas,692542-270,Imarlı - Konut,927,,,,Hayır,,,,,
200000,BalıkesIr,IvrIndI,Gokceyazı,92399-123,Tarla,3103,,,,Hayır,IvrIndI,,,,
2380000,Bolu,Merkez,PIroglu,98707-101,Tarla,14000,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,,,,,
7000000,BalıkesIr,Erdek,HalItpasa,45396-1257,ZeytInlIk,41800,,,Hayır,Hayır,Erdek,,,,
5300000,Duzce,CumayerI,Taslık,64500-1030,Tarla,105864,Uygun,MustakIl Parsel,Evet,Hayır,,,,,
7000000,BalıkesIr,EdremIt,Avcılar,115926-47,Imarlı - Konut,7000,Uygun,HIsselI Tapu,Hayır,Evet,EDREMIT BELEDIYESI,1000,,,
87000,Ankara,Ayas,Basbereket,0-35873141,Bahce,500,,,,Hayır,,,,,
55000,Duzce,cIlImlI,Hızardere,111817-51,Bahce,7000,,,,Hayır,,,,,
2698000,KayserI,KocasInan,OsmangazI,68773-610,Imarlı - Konut,2698,,MustakIl Parsel,Hayır,Evet,KocasInan,1000,1,1,
3500000,IzmIr,Urla,YenIce,17410-2200,Tarla,5600,Uygun,MustakIl Parsel,Hayır,Evet,urla,457,,,
245000,Sakarya,Akyazı,YenI,115070-72,Imarlı - Konut,604,Uygun,MustakIl Parsel,,Hayır,,406,,,
580000,BalıkesIr,EdremIt,Gure,0-11435154,Bahce,1604,,BIlInmIyor,,Hayır,gure,,636,33,
55000,Istanbul,Arnavutkoy,Yavuz SelIm,113746-8,Imarlı - Konut,11,Uygun degIl,HIsselI Tapu,Evet,Evet,arnavutkoy,,,16131,
300000,BalıkesIr,Ayvalık,Turkozu,73433-768,Imarlı - Konut,460,Uygun,MustakIl Parsel,Hayır,Hayır,AYVALIK,552,150,22,
215000,Sakarya,SerdIvan,Besevler,31400-676,Tarla,3000,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,SERDIVAN,,,,
1100000,IzmIr,Urla,Iskele,25424-2599,Tarla,2800,Uygun,MustakIl Parsel,Evet,Hayır,URLA,,,,
490000,Konya,Selcuklu,Asagıpınarbası,67219-520,Tarla,6513,Uygun,HIsselI Tapu,Hayır,Hayır,SELcUKLU,75,29886,13,
70000,canakkale,BIga,cesmealtı,110039-201,Imarlı - Konut,300,Uygun,MustakIl Parsel,Evet,Hayır,gumuscay BeledIyesI,,,,
550000,Mugla,Kavaklıdere,cayboyu,692350-194,Imarlı - TIcarI,11500,,MustakIl Parsel,Hayır,Hayır,Kavaklıdere,,0,2475,
550000,Istanbul,sIle,Kumbaba,98394-183,Imarlı - Konut,323,,,,Hayır,,,,,
400000,Ankara,YenImahalle,Yakacık,9505-3589,Imarlı - TIcarI,551,,HIsselI Tapu,Hayır,Hayır,yenImahalle,725,,,
2800000,Sakarya,Sapanca,Akcay,117470-8,Tarla,14000,Uygun,HIsselI Tapu,Hayır,Hayır,SAPANCA,200,,230,
105000,EskIsehIr,Tepebası,Esentepe,93644-648,Imarlı - Konut,131,Uygun degIl,MustakIl Parsel,Evet,Hayır,TEPEBAsI,,10823,35,
155000,ManIsa,SalIhlI,MersIndere,100213-432,ZeytInlIk,6800,Uygun degIl,HIsselI Tapu,Hayır,Hayır,,,,,
5600000,Ankara,cankaya,Alacaatlı,43940-847,Konut+TIcaret,8000,Uygun,MustakIl Parsel,Hayır,Hayır,cANKAYA,700,,,52500
475000,IzmIr,Karaburun,Eglenhoca,85673-88,Konut+TIcaret,718,Uygun degIl,MustakIl Parsel,Hayır,Hayır,,,,,
255000,TekIrdag,Ergene,Marmaracık,64979-49,Imarlı - Konut,535,Uygun,MustakIl Parsel,Hayır,Hayır,ERGENE,476,,,
900000,Antalya,Kemer,Ovacık,114744-53,Tarla,31000,,,,Hayır,,,,,
1400000,GIresun,TIrebolu,DemIrcI,119638-30,Bahce,18232,Uygun,MustakIl Parsel,Hayır,Hayır,,68,,,
1120000,Samsun,Atakum,Guzelyurt,92198-206,Tarla,10810,,MustakIl Parsel,Evet,Hayır,Atakum,,,,
700000,Hatay,Yayladagı,Kulac,73243-404,Tarla,12260,Uygun,MustakIl Parsel,Hayır,Hayır,Yayladag,,,,
1900000,TekIrdag,Kapaklı,Karaagac,39617-261,Konut+TIcaret,1587,Uygun,MustakIl Parsel,Hayır,Hayır,KAPAKLI,,661,5,
83000,Konya,Karatay,Saracoglu,67219-364,Imarlı - Konut,570,Uygun,MustakIl Parsel,Hayır,Hayır,KARATAY,145,24755,11,
245000,Ankara,Elmadag,Karacahasan,49047-249,Tarla,10500,Uygun,MustakIl Parsel,Evet,Evet,elmadag,19,180,27,
258000,BalıkesIr,Bandırma,EdIncIk,7767-842,Tarla,6000,Uygun,MustakIl Parsel,Hayır,Hayır,Bandırma,,0,798,
200000,Ankara,cankaya,Yakupabdal,54806-48,Tarla,1500,,,,Hayır,,,,,
1750000,Ankara,Ayas,HacımemI,18354-8102,Imarlı - Konut,14500,,MustakIl Parsel,,Hayır,AYAs,,,,
145000,KırklarelI,BabaeskI,Kuzucardagı,111164-234,MuhtelIf Arsa,1500,Uygun degIl,MustakIl Parsel,Hayır,Hayır,,,,,
45000,BalıkesIr,Gonen,Gundogdu,114943-24,Tarla,3300,Uygun degIl,MustakIl Parsel,Hayır,Hayır,GoNEN,,,,
5000000,Trabzon,OrtahIsar,1 Nolu Bostancı,86348-557,Imarlı - Konut,7000,,,,Evet,,,,,
110000,Istanbul,Buyukcekmece,Alkent 2000,94022-259,MuhtelIf Arsa,282,Uygun degIl,HIsselI Tapu,Hayır,Hayır,BuYuKcEKMECE,,,,
88000,Aydın,SultanhIsar,Salavatlı,19625-4670,Imarlı - Konut,275,,,,Evet,,,,,
1000,IzmIr,SeferIhIsar,Hıdırlık,26467-5342,Imarlı - Konut,4750,Uygun,,,Hayır,,1000,1040,,
1000000,BalıkesIr,Havran,Tekke,95789-182,ZeytInlIk,8600,,,,Hayır,,,,,
280000,BalıkesIr,Ayvalık,Kazım KarabekIr,51145-1145,ZeytInlIk,8500,,,,Hayır,,,,,
55000000,IzmIr,Konak,Halkapınar,31220-4055,Konut+TIcaret,6053,Uygun,HIsselI Tapu,Hayır,Evet,IzmIr,9000,,,
12500000,Bursa,OsmangazI,Alasarkoy,6324-511,Imarlı - TIcarI,6500,Uygun,MustakIl Parsel,Hayır,Hayır,osmangazI,,,,
300000,Bursa,NIlufer,IhsanIye,84114-142,Imarlı - Konut,90,Uygun,MustakIl Parsel,,Evet,NILuFER,,2061,8,
125000,Ankara,Polatlı,sentepe,65106-375,Bag,970,,,,Hayır,,,,,
480000,DenIzlI,MerkezefendI,BahcelIevler,116540-77,Imarlı - Konut,420,Uygun,MustakIl Parsel,Evet,Hayır,MERKEZEFENDI,,0,1,
6000000,BalıkesIr,Ayvalık,Kucukkoy,119110-20,Konut+TIcaret,1980,,,,Hayır,AYVALIK BELEDIYESI,3030,,,
1500000,IzmIr,DIkIlI,CumhurIyet,58372-2655,Imarlı - TIcarI,4952,Uygun,BIlInmIyor,Hayır,Hayır,,,328,5,
275000,Mugla,Dalaman,Gurkoy,114026-240,Tarla,973,Uygun,MustakIl Parsel,Hayır,Hayır,,,,,
360000,Trabzon,OrtahIsar,KIrechane,13612-477,Bahce,3050,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,,,,,
2200000,canakkale,Ayvacık,Kosedere,65273-1440,Tarla,17700,,,,Hayır,,,,,
13000000,Aydın,Kusadası,Kadınlar DenIzI,78233-2621,Imarlı - Konut,5500,Uygun,MustakIl Parsel,Evet,Hayır,,,,,
100000,IzmIr,cIglI,Inonu,78870-1049,Imarlı - Konut,150,Uygun,,Hayır,Hayır,cIglI,,,,
700000,DenIzlI,MerkezefendI,semIkler,91580-753,Imarlı - Konut,584,Uygun,MustakIl Parsel,Hayır,Hayır,MERKEZEFENDI,1200,,,
750000,BalıkesIr,Ayvalık,Kazım KarabekIr,51145-1144,ZeytInlIk,160000,,,,Hayır,,,,,
1500000,Istanbul,FatIh,Koca Mustafapasa,1297-11783,Imarlı - TIcarI,80,,Kat MulkIyetI,,Hayır,,,,,
120000,Hatay,Yayladagı,senkoy,44780-1464,Imarlı - Konut,615,,,,Hayır,Yayladag,200,334,8,
180000,KırklarelI,Luleburgaz,Dere,7383-1551,Tarla,14291,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,,,295,8,
571000,Antalya,Kepez,selale,118442-1,Imarlı - Konut,571,Uygun,MustakIl Parsel,Hayır,Hayır,Kepez,,458,24,
220000,BalıkesIr,Ayvalık,Kucukkoy,42916-1602,ZeytInlIk,6200,Uygun,MustakIl Parsel,Evet,Hayır,ayvalık,,,,7500
600000,IzmIr,Urla,Sıra,114115-76,Imarlı - Konut,352,Uygun,MustakIl Parsel,Hayır,Hayır,URLA,1705,365,45,
800000,KırklarelI,Luleburgaz,Karaagac,5724-1397,Imarlı - Konut,2988,,,,Hayır,luleburgaz,,,,
150000,TekIrdag,MarmaraereglIsI,Dereagzı,119571-6,Imarlı - Konut,220,Uygun,MustakIl Parsel,Evet,Hayır,,,,,
132500,EdIrne,Havsa,Abalar,88137-1249,Tarla,5300,Uygun,MustakIl Parsel,Evet,Hayır,,,,,
175000,Ankara,YenImahalle,MemlIk,96259-341,MuhtelIf Arsa,1390,Uygun,HIsselI Tapu,Evet,Hayır,YENIMAHALLE,1000,134,30,500
325000,IzmIr,Guzelbahce,Payamlı,113856-2,Bahce,940,Uygun,MustakIl Parsel,Evet,Hayır,GuZELBAHcE,,127,47,300
37000,Zonguldak,Merkez,caydamar,77479-83,Tarla,120,Uygun degIl,ZIllIyet,Hayır,Hayır,ZONGULDAK,,,,
48000,KırklarelI,Luleburgaz,CelalIye,114426-77,Imarlı - Konut,286,BIlInmIyor,HIsselI Tapu,,Hayır,Luleburgaz,,,2457,
1250000,BalıkesIr,Bandırma,YenIyenIce,119014-16,cIftlIk,22200,Uygun,,,Hayır,,,,1341,
570000,Mugla,MarmarIs,Turgut,80481-508,Tarla,553,,,,Hayır,marmarIs,,,,
215000,Adana,Seyhan,Mıdık,77451-1307,Imarlı - Konut,360,Uygun,MustakIl Parsel,Hayır,Hayır,SEYHAN,,,,
150000,Bursa,NIlufer,DemIrcI,42146-378,Imarlı - Konut,1250,Uygun,MustakIl Parsel,Hayır,Evet,NILuFER,,,,
525000,IzmIr,Foca,Maresal FevzI cakmak,80504-441,Bahce,10000,Uygun,MustakIl Parsel,Hayır,Hayır,Foca,,123,0,6000
190000,EskIsehIr,Odunpazarı,OrhangazI,115714-33,Imarlı - Konut,150,Uygun,MustakIl Parsel,Hayır,Hayır,,,,,
2850000,KocaelI,Kandıra,SelImkoy,81722-823,Tarla,52000,Uygun,MustakIl Parsel,Hayır,Hayır,KANDIRA,30,,,
2000000,Mugla,Bodrum,Mazıkoy,0-35325752,Imarlı - Konut,1030,,,,Hayır,,,,,
3000000,Antalya,Muratpasa,Guzeloluk,9695-4802,Tarla,2800,Uygun,HIsselI Tapu,Hayır,Hayır,Muratpasa,700,564,,
750000,Adıyaman,Merkez,YenI,74703-760,Imarlı - Konut,788,Uygun,MustakIl Parsel,Hayır,Hayır,,,,,
250000,Antalya,Elmalı,cobanIsa,691790-592,Tarla,6600,Uygun,,,Hayır,,,,,
150000,Aydın,NazIllI,IsabeylI,61550-800,Bahce,8970,,,,Hayır,,,,,
600000,Ankara,Ayas,Oltan,47846-507,Bahce,7783,Uygun,HIsselI Tapu,Hayır,Hayır,AYAs,100,162,94,1
225000,Mugla,Mentese,YerkesIk,88464-201,Imarlı - Konut,1871,,,,Hayır,,,,,
1250000,BalıkesIr,Bandırma,Kayacık,6324-377,Tarla,10000,,MustakIl Parsel,Hayır,Hayır,Bandırma,,,,
6000000,Mugla,Bodrum,GerIs,54968-2216,Imarlı - Konut,11000,Uygun,MustakIl Parsel,,Hayır,yalıkavak,,,,
950000,Antalya,Muratpasa,YesIlova,9695-4837,Konut+TIcaret,500,,HIsselI Tapu,,Hayır,Muratpasa,,,,
4000000,Istanbul,Tuzla,Orhanlı,0-35892540,Imarlı - SanayI,1100,,HIsselI Tapu,,Hayır,Tuzla BeledIyesI,,,411,
400000,BalıkesIr,Ayvalık,Kazım KarabekIr,51145-1191,ZeytInlIk,9000,,,,Hayır,,,,,
325000,Aydın,SultanhIsar,Atca,38276-1098,Tarla,14759,,MustakIl Parsel,Hayır,Hayır,sultanhIsar,,,,
430000,TekIrdag,corlu,Zafer,64979-34,Imarlı - Konut,470,Uygun,MustakIl Parsel,Hayır,Hayır,cORLU,915,,,
6000000,Antalya,Aksu,calkaya,7666-228,Bahce,55495,Uygun,MustakIl Parsel,Hayır,Hayır,serIk,,,,110000
816000,GazIantep,sahInbey,Akbulut,26684-573,Bahce,8160,Uygun degIl,MustakIl Parsel,Hayır,Hayır,sAHINBEY,100,,,
1392000,Ankara,cankaya,Yakupabdal,109234-35,Tarla,11600,Uygun,MustakIl Parsel,Hayır,Hayır,cANKAYA,250,,,
1111111,Istanbul,Sarıyer,PolIgon,5735-698,Imarlı - TIcarI,1000,,MustakIl Parsel,,Evet,SARIYER,,,,
330000,Hatay,Arsuz,Karaagac CumhurIyet,86283-145,Imarlı - Konut,332,Uygun,MustakIl Parsel,Evet,Evet,ARSUZ,1000,,3721,
116000,Adana,Seyhan,YesIlyurt,68608-1372,Imarlı - Konut,116,Uygun degIl,HIsselI Tapu,Hayır,Hayır,Seyhan,1000,9038,2,
750000,Istanbul,Sancaktepe,OsmangazI,29083-16321,Imarlı - Konut,243,Uygun,MustakIl Parsel,,Hayır,Sancaktepe,,8999,3,
70000,Ankara,Golbası,Boyalık,97196-76,Tarla,6041,Uygun,MustakIl Parsel,Hayır,Hayır,GoLBAsI,11,122175,26,
2950000,canakkale,Ayvacık,Adatepe,0-35863530,Tarla,11214,,,Evet,Hayır,,,,,
1500000,Ankara,cankaya,Ilkbahar,16177-1413,Imarlı - Konut,300,Uygun,MustakIl Parsel,Hayır,Hayır,cANKAYA,5000,,,
120000,KocaelI,Karamursel,Fulacık,56374-2795,Tarla,1794,Uygun,MustakIl Parsel,Hayır,Hayır,Karamursel,,,,
82000,KırklarelI,Merkez,Devecatagı,63937-130,Tarla,2650,Uygun,MustakIl Parsel,Hayır,Hayır,uskup,,0,1801,
520000,Konya,Meram,Kozagac,69350-905,Imarlı - Konut,1291,Uygun,MustakIl Parsel,Hayır,Hayır,MERAM,400,,,
420000,Aydın,DIdIm,Akbuk,90011-434,Imarlı - Konut,350,Uygun,MustakIl Parsel,Hayır,Hayır,dIdIm,,0,0,
225000,Trabzon,ArsIn,Harmanlı,30414-2715,Bahce,6045,Uygun,,,Hayır,ARSIN,,,,
395000,canakkale,EzIne,CamIkebIr,117979-37,Tarla,14000,,,,Hayır,,,,,
500000,Konya,Selcuklu,SelahaddIn EyyubI,66538-290,Tarla,430,,,,Evet,,1163,,,
360000,EskIsehIr,Tepebası,FevzIcakmak,68721-2914,Tarla,3781,Uygun,MustakIl Parsel,Hayır,Hayır,TEPEBAsI,95,15413,55,
110000,K.K.T.C.,Iskele,Bogaz,109570-79,Imarlı - Konut,577,,MustakIl Parsel,,Hayır,BOgAZ,,108,20,
20000,Konya,Meram,Sarıkız,119393-8,Bahce,377,Uygun,MustakIl Parsel,Evet,Hayır,MERAM,,132,32,
175000,IzmIr,DIkIlI,DemIrtas,57701-1808,ZeytInlIk,8300,Uygun,MustakIl Parsel,Hayır,Hayır,DIkIlI,,,961,
1150000,IzmIr,Kemalpasa,HalIlbeylI,105460-13,Imarlı - SanayI,12000,Uygun,,Hayır,Hayır,,104,,464,
3000000,IzmIr,Guzelbahce,camlı,18948-518,Imarlı - Konut,10500,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,GUZELBAHCE,,,,
375000,Mugla,Mentese,YerkesIk,115758-200,Tarla,7553,,,,Hayır,,,,,
155000,TekIrdag,Ergene,Igneler,64979-48,Imarlı - Konut,625,Uygun,MustakIl Parsel,Hayır,Hayır,ERGENE,248,,,
165000,TekIrdag,Saray,Pazarcık,61800-58,Tarla,848,Uygun degIl,HIsselI Tapu,Hayır,Hayır,SARAY,,78,129,
3500000,KocaelI,BasIskele,YenIkoy Merkez,61168-5457,Imarlı - TIcarI,2500,Uygun,MustakIl Parsel,Evet,Hayır,kocaelI,,,,
340000,Samsun,Terme,seyhlI,116358-29,Bahce,13250,Uygun,MustakIl Parsel,Hayır,Hayır,TERME,25,,,
210000,MersIn(Icel),Tarsus,Gulek,119109-10,Imarlı - Konut,545,Uygun degIl,MustakIl Parsel,Hayır,Hayır,TARSUS,,628,2,
525000,Mugla,Dalaman,serefler,10402-8744,Imarlı - Konut,550,Uygun,MustakIl Parsel,Hayır,Hayır,DALAMAN,,,,
750000,Mugla,Bodrum,Mazıkoy,54899-2742,Imarlı - Konut,1450,Uygun,MustakIl Parsel,Hayır,Hayır,BODRUM,,,,
1700000,Samsun,Atakum,Yalı,68082-453,Imarlı - Konut,917,Uygun,MustakIl Parsel,Hayır,Hayır,,1850,,,
135000,Aydın,DIdIm,Akbuk,56370-2143,Imarlı - Konut,270,Uygun,BIlInmIyor,Hayır,Hayır,DIDIM,,,,
115000,BalıkesIr,EdremIt,Yoloren,110904-73,Imarlı - SanayI,73,Uygun,MustakIl Parsel,Hayır,Hayır,EdremIt,1600,,1291,
400000,GazIantep,sahInbey,Gulpınar,52339-1162,ZeytInlIk,6728,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,sAHINBEY,60,115,38,
575000,Kahramanmaras,Pazarcık,Narlı CumhurIyet,60299-248,Bahce,9500,,,,Hayır,,,0,0,
650000,Hatay,Defne,Armutlu,57683-830,Imarlı - Konut,427,Uygun,MustakIl Parsel,Hayır,Hayır,DEFNE,,,,
617500,BalıkesIr,EdremIt,Bostancı,691746-3159,ZeytInlIk,8000,Uygun,MustakIl Parsel,Evet,Evet,EDREMIT,,,,
612000,Ankara,YenImahalle,cIgdemtepe,41876-3742,Imarlı - TIcarI,680,,MustakIl Parsel,Hayır,Hayır,YenImahalle,900,64860,5,
690000,Bursa,YenIsehIr,MecIdIye,90588-484,Tarla,14000,,,,Hayır,YENIsEHIR,,,,
165000,Mugla,MIlas,EtrenlI,106277-455,Bahce,1800,,,,Hayır,,,,,
146000,Adana,Pozantı,EskIkonacık,79298-446,Imarlı - Konut,836,Uygun,MustakIl Parsel,Hayır,Hayır,,,,,
534000,ManIsa,Kula,ZaferIye,119358-10,Tarla,29123,Uygun,MustakIl Parsel,Evet,Hayır,Kula,18,277,15,
130000,Ankara,Mamak,Bayındır,90826-108,Imarlı - Konut,237,Uygun,HIsselI Tapu,Evet,Hayır,MAMAK,548,,,
360000,TekIrdag,corlu,Turkgucu,55789-503,Tarla,6000,,MustakIl Parsel,Hayır,Hayır,corlu,,0,3852,
50000,Ankara,Golbası,Mahmatlı,7690-1928,Imarlı - Konut,431,Uygun,HIsselI Tapu,Evet,Hayır,GoLBAsI BELEDIYESI,116,2,3,
225000,TekIrdag,Ergene,Marmaracık,64979-57,Imarlı - Konut,550,Uygun,MustakIl Parsel,Hayır,Hayır,ERGENE,409,,,
5000000,TekIrdag,Suleymanpasa,Kumbag,19579-1532,Konut+TIcaret,3995,Uygun,MustakIl Parsel,Hayır,Hayır,SuLEYMANPAsA,1250,0,0,
1400000,Aydın,Efeler,Ata,112696-100,Okul (EgItIm TesIsI),800,Uygun,MustakIl Parsel,Evet,Hayır,EFELER,1688,,,
850000,Mugla,Ula,Yaylasogut,45805-631,Tarla,30000,,MustakIl Parsel,Hayır,Hayır,Ula,18,1,1,1
460000,Samsun,Atakum,Incesu,118802-80,Imarlı - Konut,460,Uygun,MustakIl Parsel,,Hayır,,,,,
255000,BalıkesIr,Erdek,Yalı,69135-202,Tarla,1700,Uygun degIl,MustakIl Parsel,Hayır,Hayır,,,,,
110000,OsmanIye,Bahce,Savranlı,117026-3,Imarlı - Konut,908,Uygun,MustakIl Parsel,Hayır,Hayır,BAHcE,122,105,3,
450000,TekIrdag,Kapaklı,Ataturk,59781-19,Imarlı - Konut,542,,MustakIl Parsel,Evet,Hayır,Kapaklı,,,,
5000000,Samsun,Atakum,Kucukkolpınar,118802-10,Imarlı - Konut,2300,Uygun,MustakIl Parsel,Evet,Hayır,,,,,
160000,BalıkesIr,EdremIt,Gure,77863-1176,ZeytInlIk,900,,MustakIl Parsel,,Hayır,EdremIt,,,,
80000000,Istanbul,Esenyurt,Talatpasa,83415-480,Imarlı - TIcarI,11000,Uygun,MustakIl Parsel,Evet,Evet,ESENYURT,,0,0,
649000,TekIrdag,Suleymanpasa,Isıklar,67654-645,Tarla,55000,,,Hayır,Hayır,,,,,
13000,KırklarelI,Kofcaz,Yukarıkanara,118680-77,Bahce,746,Uygun,MustakIl Parsel,Evet,Hayır,KIRKLARELI/MERKEZ,,123,37,
1400000,BalıkesIr,Gomec,Yaya,79781-1032,Imarlı - Konut,2278,Uygun,,Evet,Evet,,,,,
350000,IzmIr,Karaburun,Kosedere,109357-151,ZeytInlIk,3100,Uygun,MustakIl Parsel,Hayır,Hayır,Karaburun,,,,
85000,Aydın,DIdIm,Ak - YenIkoy,0-29369160,Imarlı - Konut,300,Uygun,MustakIl Parsel,Evet,Evet,,,1358,9,
300000,corum,Merkez,BahcelIevler,113484-44,Bag,1000,Uygun,BIlInmIyor,Hayır,Hayır,cORUM,,,,
350000,Ankara,Kahramankazan,Kayı,0-35836824,Imarlı - Konut,1763,BIlInmIyor,MustakIl Parsel,Evet,Hayır,KAHRAMANKAZAN,,221521,4,
410000,Hatay,Hassa,Aktepe,93711-2,Konut+TIcaret,1835,,,,Hayır,,,,,
1950000,KayserI,MelIkgazI,Erenkoy,86847-60,Imarlı - Konut,11569,Uygun degIl,TahsIs,Hayır,Hayır,melIk gazI,160,10540,46,
410000,TekIrdag,Ergene,CumhurIyet,64979-59,Imarlı - Konut,448,Uygun,MustakIl Parsel,Hayır,Hayır,ERGENE,915,,,
350000,KırklarelI,Luleburgaz,MusellIm,49688-866,Tarla,12200,,,,Hayır,,,,,
195000,Istanbul,SIlIvrI,Ismetpasa,113826-90,Tarla,2800,Uygun degIl,HIsselI Tapu,Hayır,Hayır,SIlIvrI,69,0,2801,
325000,canakkale,EzIne,GeyIklI (CumhurIyet),118156-33,Imarlı - Konut,400,BIlInmIyor,MustakIl Parsel,Evet,Hayır,GeyIklI,812,,,
400000,Antalya,Kumluca,Yazır,72853-91,Tarla,7000,Uygun,MustakIl Parsel,,Hayır,,,,,
50000,Antalya,Kas,Aklar,88351-275,Tarla,1132,,,,Hayır,,,,,
850000,Sakarya,ArIfIye,ArIfbey,119484-10,Bahce,5976,,,,Hayır,,,,,
450000,Antalya,Kumluca,Baglık,111963-384,Bahce,165,,,,Evet,,,,,
9000000,Mugla,Bodrum,Gumusluk,54968-2147,Imarlı - Konut,6000,Uygun,,,Hayır,BODRUM,,,,
375000,DenIzlI,Pamukkale,Cankurtaran,114796-19,Imarlı - Konut,625,Uygun,MustakIl Parsel,Evet,Hayır,PAMUKKALE,600,20,20,
1,Samsun,Ilkadım,Kokcuoglu,118774-26,Konut+TIcaret,4900,Uygun,MustakIl Parsel,Hayır,Evet,Ilkadım,,0,0,
170000,Aydın,Kusadası,KIrazlı,51582-2191,Tarla,1317,Uygun,MustakIl Parsel,Hayır,Hayır,KUsADASI,,121,22,
260000,Burdur,YesIlova,KayadIbI,6301-1167,Bahce,2650,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,yesIlova,,,,
285000,Yalova,cınarcık,calıca,68889-568,Imarlı - Konut,336,Uygun,MustakIl Parsel,Hayır,Hayır,cINARCIK,,,,
1700000,Istanbul,Beykoz,cengeldere,1341-2659,Bahce,1406,,MustakIl Parsel,Hayır,Hayır,,,,,
800000,Konya,Meram,KonevI,67536-342,Imarlı - Konut,339,,,Hayır,Hayır,MERAM,,,,
2000000,Adana,Seyhan,ZeytInlI,28278-5573,Imarlı - TIcarI,3928,Uygun,MustakIl Parsel,Hayır,Hayır,SEYHAN,510,,,
35000,Isparta,Gelendost,MadenlI,111849-93,Bag,4150,,,,Hayır,,,,,
425000,Antalya,Kas,Sarıbelen,91556-80,Tarla,3872,Uygun,MustakIl Parsel,Evet,Hayır,,,,,
200000,IzmIr,Karabaglar,Kavacık,82043-480,Bahce,3028,,,,Hayır,,,124,5,
100000,Ankara,EtImesgut,Baglıca,29152-324,MuhtelIf Arsa,240,,,,Hayır,,,46851,1,
825000,IzmIr,Menemen,YahsellI,78870-1079,Tarla,2000,Uygun,MustakIl Parsel,Hayır,Hayır,MENEMEN,,,,
6500000,Mugla,MarmarIs,SelImIye,9055-60,Tarla,21300,Uygun degIl,HIsselI Tapu,Hayır,Hayır,MarmarIs,,,,
550000,BalıkesIr,BurhanIye,Kızıklı,691746-3158,Tarla,10000,Uygun,MustakIl Parsel,Evet,Evet,BURHANIYE,,,,
800000,Mugla,Yatagan,Bahceyaka,86242-340,Bahce,25100,Uygun,MustakIl Parsel,Hayır,Hayır,YATAgAN,32,,,
960000,Konya,Selcuklu,Asagıpınarbası,39168-3511,Tarla,4136,,,,Hayır,Selcuklu,,29863,77,
3000000,Mugla,Bodrum,Gumusluk,54968-2144,Imarlı - Konut,5000,Uygun,,Hayır,Hayır,Bodrum,,,,
155000,Antalya,KorkutelI,Bozova,60116-800,Tarla,6942,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,korkutelı,23,273,45,100
515000,Ankara,Golbası,Hacılar,6914-1053,Imarlı - Konut,1500,Uygun,HIsselI Tapu,Evet,Hayır,GoLBAsI,275,796,2,
950000,Konya,Meram,KoycegIz,39168-2478,Imarlı - TIcarI,1497,BIlInmIyor,MustakIl Parsel,Hayır,Hayır,Meram,551,37422,9,
8650000,Ankara,cankaya,Kavaklıdere,3353-795,Imarlı - TIcarI,800,Uygun,MustakIl Parsel,Hayır,Hayır,cANKAYA,,,,
155000,KırklarelI,BabaeskI,DIndogru,119028-21,Imarlı - Konut,225,Uygun,MustakIl Parsel,Hayır,Hayır,BABAESKI,,909,2,
550000,Yalova,cIftlIkkoy,Taskopru (Taskopru),92386-89,Imarlı - TIcarI,546,Uygun,MustakIl Parsel,Hayır,Hayır,Taskopru,1000,,,
460000,canakkale,Ayvacık,Babakale,95506-236,Imarlı - Konut,456,BIlInmIyor,BIlInmIyor,Hayır,Hayır,,1009,,,
2000000,Burdur,Merkez,Bugduz,88778-566,Tarla,130000,BIlInmIyor,MustakIl Parsel,Evet,Hayır,Burdur,15,144,29,10000
